gene	linb	nSNP
ENSG00000273514_FOXD4L6	0.679658168698697	6
ENSG00000215126_CBWD6	0.835526031863921	9
ENSG00000154529_CNTNAP3B	0.011749893501194042	4
ENSG00000185775_SPATA31A6	0.4003367303597761	38
ENSG00000276581_SPATA31A5	1.0	1
ENSG00000276040_SPATA31A7	0.9268133276658153	10
ENSG00000172014_ANKRD20A4	0.010946468266510467	15
ENSG00000204779_FOXD4L5	0.6456722798511971	6
ENSG00000147996_CBWD5	0.5366838190395568	13
ENSG00000184659_FOXD4L4	0.8482351044974001	9
ENSG00000274349_ZNF658	0.4763691245593019	15
ENSG00000275969_SPATA31A3	0.40293396568321005	18
ENSG00000260691_ANKRD20A1	0.18424400400482255	12
ENSG00000196873_CBWD3	0.5293278941387047	10
ENSG00000187559_FOXD4L3	0.8809081203633533	5
ENSG00000154330_PGM5	0.24969392591194017	8
ENSG00000181778_TMEM252	0.13835082267190968	3
ENSG00000107242_PIP5K1B	0.9395327278451233	7
ENSG00000187866_FAM122A	0.7406954645958382	2
ENSG00000165059_PRKACG	0.3223615879572682	5
ENSG00000165060_FXN	0.38410310843329554	2
ENSG00000285130_AL358113.1	0.052503635898973666	13
ENSG00000119139_TJP2	0.095691380679918	16
ENSG00000135063_FAM189A2	0.6825643141299793	12
ENSG00000107282_APBA1	0.8058656482533889	6
ENSG00000188647_PTAR1	0.8357444705287265	3
ENSG00000204711_C9orf135	0.378705583419501	4
ENSG00000165072_MAMDC2	0.5532045838017585	11
ENSG00000198887_SMC5	0.9659053827487893	9
ENSG00000083067_TRPM3	0.7557487053481666	20
ENSG00000135048_CEMIP2	0.830637568217753	18
ENSG00000155621_C9orf85	0.0622665721063862	5
ENSG00000204669_C9orf57	0.8728007290632478	7
ENSG00000119125_GDA	0.6711338189998308	3
ENSG00000107372_ZFAND5	0.09013903261621703	5
ENSG00000165091_TMC1	0.4321327498704747	18
ENSG00000135046_ANXA1	0.36062798282575204	8
ENSG00000119121_TRPM6	0.13201847865054295	12
ENSG00000156017_CARNMT1	0.8439140937002734	2
ENSG00000106733_NMRK1	0.3358053467157033	7
ENSG00000134996_OSTF1	0.07889059623897299	4
ENSG00000099139_PCSK5	0.13963990437067075	14
ENSG00000135002_RFK	0.7599501465010341	1
ENSG00000187210_GCNT1	0.6142298896901963	2
ENSG00000106772_PRUNE2	0.5062480604148069	24
ENSG00000204612_FOXB2	0.5213365220230503	4
ENSG00000197969_VPS13A	0.4071750471347556	36
ENSG00000156049_GNA14	0.9714185972282872	7
ENSG00000156052_GNAQ	0.5544031342569922	1
ENSG00000148019_CEP78	0.9241201664777394	11
ENSG00000135069_PSAT1	0.37547081388378223	4
ENSG00000106829_TLE4	0.2327459583275555	3
ENSG00000196781_TLE1	0.872426013303711	2
ENSG00000189357_SPATA31D4	0.28918619247379795	5
ENSG00000186788_SPATA31D3	0.7855515263184911	6
ENSG00000214929_SPATA31D1	0.4865164701038073	12
ENSG00000165105_RASEF	0.5609893052921111	5
ENSG00000172159_FRMD3	0.4368358735708534	8
ENSG00000148057_IDNK	0.9728987590599136	14
ENSG00000135018_UBQLN1	0.14054556358209214	2
ENSG00000165113_GKAP1	0.7235737792726636	1
ENSG00000165115_KIF27	0.8578726453659393	26
ENSG00000165118_C9orf64	0.0421173172509306	8
ENSG00000178966_RMI1	0.17691025115423487	5
ENSG00000197506_SLC28A3	0.19252737334561876	11
ENSG00000148053_NTRK2	0.4523102912514835	1
ENSG00000135049_AGTPBP1	0.26607929227989424	4
ENSG00000135040_NAA35	0.27700473721838115	3
ENSG00000135052_GOLM1	0.698427601687784	8
ENSG00000187753_C9orf153	0.7247735267347116	8
ENSG00000135070_ISCA1	0.9542497459582733	1
ENSG00000083223_TUT7	0.257018694407936	4
ENSG00000180447_GAS1	0.49337129388611833	2
ENSG00000196730_DAPK1	0.8609778895036324	6
ENSG00000135047_CTSL	0.7588243805475435	3
ENSG00000177992_SPATA31E1	0.09291626051671442	18
ENSG00000156345_CDK20	0.3262184720202188	14
ENSG00000130045_NXNL2	0.9878485257021983	3
ENSG00000213694_S1PR3	0.7357207367614212	3
ENSG00000148082_SHC3	0.8458796641123045	1
ENSG00000123975_CKS2	0.6440693826641216	1
ENSG00000187742_SECISBP2	0.45347721138283326	25
ENSG00000187764_SEMA4D	0.008058939116768249	12
ENSG00000165025_SYK	1.0	1
ENSG00000148090_AUH	0.21949058317242587	4
ENSG00000165030_NFIL3	0.6689320893722166	1
ENSG00000169071_ROR2	0.11376001953186687	4
ENSG00000090054_SPTLC1	0.7410396777066388	15
ENSG00000196305_IARS	0.4123999518665301	17
ENSG00000198000_NOL8	0.8826259553186243	19
ENSG00000188312_CENPP	0.46454080292872757	7
ENSG00000106809_OGN	0.6110691909592524	6
ENSG00000127083_OMD	0.8939081633669321	4
ENSG00000106819_ASPN	0.5592420670537198	7
ENSG00000106823_ECM2	0.28098103148769726	10
ENSG00000127080_IPPK	0.8720727657316799	3
ENSG00000185963_BICD2	0.5385261181264949	3
ENSG00000127081_ZNF484	0.2627099807592732	7
ENSG00000127084_FGD3	0.017297484622567527	2
ENSG00000157303_SUSD3	0.025611465061049388	7
ENSG00000165233_CARD19	0.40390104738851496	8
ENSG00000131669_NINJ1	0.9305494004796213	2
ENSG00000165238_WNK2	0.2916544852897287	12
ENSG00000204352_C9orf129	0.12796926926286623	1
ENSG00000188938_FAM120AOS	0.8535635767241814	3
ENSG00000048828_FAM120A	0.43481506331369035	2
ENSG00000197724_PHF2	0.10813167725516104	6
ENSG00000158079_PTPDC1	0.24732185463544143	10
ENSG00000175787_ZNF169	0.2603885892980533	11
ENSG00000130950_NUTM2F	0.0852993607290028	14
ENSG00000148110_MFSD14B	0.03389858941568402	7
ENSG00000130957_FBP2	0.32980702163534226	2
ENSG00000165140_FBP1	0.9082435681514065	3
ENSG00000148120_AOPEP	0.3685220743124704	20
ENSG00000158169_FANCC	0.8976919416595419	18
ENSG00000185920_PTCH1	0.3524652785436322	11
ENSG00000182150_ERCC6L2	0.24236586453578624	20
ENSG00000130948_HSD17B3	0.3834639033338737	5
ENSG00000285269_AL160269.1	0.38642162651657286	3
ENSG00000130958_SLC35D2	0.6925652000430921	2
ENSG00000165244_ZNF367	0.1572773854333651	1
ENSG00000130956_HABP4	0.8684396290757197	1
ENSG00000081377_CDC14B	0.8681790229071422	10
ENSG00000158122_PRXL2C	0.03591634525215581	10
ENSG00000081386_ZNF510	0.4510999977441287	10
ENSG00000196597_ZNF782	0.0351355357128158	12
ENSG00000188152_NUTM2G	0.02381496893268864	13
ENSG00000136943_CTSV	0.49376075524664653	6
ENSG00000197816_CCDC180	0.9588085329133598	36
ENSG00000196116_TDRD7	0.0699900429126521	3
ENSG00000136842_TMOD1	0.22076748281831426	2
ENSG00000136925_TSTD2	0.08188364920247615	14
ENSG00000136937_NCBP1	0.013804066220178601	2
ENSG00000136936_XPA	0.27711760433396515	8
ENSG00000136932_TRMO	0.8813764236358375	11
ENSG00000136929_HEMGN	0.7320200784485478	7
ENSG00000136938_ANP32B	0.39188055434631974	1
ENSG00000095380_NANS	0.0806496946617743	6
ENSG00000106785_TRIM14	0.22303209872116414	8
ENSG00000106789_CORO2A	0.29500118024342203	6
ENSG00000095383_TBC1D2	0.24410302618983593	13
ENSG00000165138_ANKS6	0.8309780264975349	10
ENSG00000119514_GALNT12	0.6904382298742509	10
ENSG00000204291_COL15A1	0.2922343304607604	30
ENSG00000106799_TGFBR1	0.6312278521302284	2
ENSG00000119523_ALG2	0.5453082135690195	7
ENSG00000106803_SEC61B	0.8408154286393761	1
ENSG00000119508_NR4A3	0.40639353770893605	2
ENSG00000136874_STX17	0.10839484334687666	7
ENSG00000023318_ERP44	0.49796666110386045	2
ENSG00000119509_INVS	0.4702925691011265	18
ENSG00000136891_TEX10	0.33127206984552926	3
ENSG00000066697_MSANTD3	0.030544239781242877	1
ENSG00000251349_MSANTD3-TMEFF1	0.5109735765458239	3
ENSG00000241697_TMEFF1	0.8277423143438325	4
ENSG00000170681_CAVIN4	0.04122640311033998	6
ENSG00000136881_BAAT	0.4464511208139895	6
ENSG00000136897_MRPL50	0.04895798453983724	4
ENSG00000136870_ZNF189	0.6685454925330414	6
ENSG00000136872_ALDOB	0.370932025355702	9
ENSG00000165152_TMEM246	0.054424448764972544	2
ENSG00000155827_RNF20	0.4798929285501706	9
ENSG00000198785_GRIN3A	0.7605057356324586	9
ENSG00000188386_PPP3R2	0.10619190674577905	4
ENSG00000155833_CYLC2	0.5463069331630364	2
ENSG00000136824_SMC2	0.5224839487618531	8
ENSG00000186881_OR13F1	0.5079075830105797	3
ENSG00000148136_OR13C4	0.012480666666230489	3
ENSG00000204246_OR13C3	0.3272513526073194	4
ENSG00000186943_OR13C8	0.8931782898225474	4
ENSG00000277556_OR13C5	0.6314565826534074	1
ENSG00000276119_OR13C2	0.7975837990840631	2
ENSG00000136839_OR13C9	0.7569824193675598	1
ENSG00000179055_OR13D1	0.2749506333901408	1
ENSG00000136783_NIPSNAP3A	0.9837701313784553	7
ENSG00000165028_NIPSNAP3B	0.9473317495525071	8
ENSG00000165029_ABCA1	-6.115770112558039e-10	23
ENSG00000070214_SLC44A1	0.21445644363255734	3
ENSG00000106701_FSD1L	0.482831330396166	6
ENSG00000106692_FKTN	0.7840115556064454	6
ENSG00000186051_TAL2	0.5462173317689895	1
ENSG00000095209_TMEM38B	0.045410266839341906	6
ENSG00000148143_ZNF462	0.9812819199779628	4
ENSG00000136826_KLF4	0.9700510061443985	4
ENSG00000148156_ACTL7B	0.9413959111914878	5
ENSG00000187003_ACTL7A	0.3347979906060594	3
ENSG00000070061_ELP1	0.8034100250924114	24
ENSG00000119328_ABITRAM	0.8488666778246299	8
ENSG00000119326_CTNNAL1	0.37227289306287814	13
ENSG00000106771_TMEM245	0.7041375639050708	8
ENSG00000260230_FRRS1L	0.5932157414719171	3
ENSG00000095203_EPB41L4B	0.7317810897330506	1
ENSG00000070159_PTPN3	0.9627689046597572	14
ENSG00000243444_PALM2	0.8139577711690384	4
ENSG00000157654_PALM2-AKAP2	0.9602553864054018	8
ENSG00000241978_AKAP2	0.5063840650731036	5
ENSG00000188959_C9orf152	0.3065331143040033	2
ENSG00000136810_TXN	0.9555225592892209	1
ENSG00000204193_TXNDC8	0.5417933859042965	5
ENSG00000165124_SVEP1	0.8734877725414674	19
ENSG00000030304_MUSK	0.26323567329624564	9
ENSG00000198121_LPAR1	0.6574295164806508	1
ENSG00000136813_ECPAS	0.6202304745127152	7
ENSG00000173258_ZNF483	0.17691553729662102	4
ENSG00000106853_PTGR1	0.11310846393457585	9
ENSG00000059769_DNAJC25	0.6253821081934121	3
ENSG00000244115_DNAJC25-GNG10	0.6955619725521958	4
ENSG00000242616_GNG10	0.5190142895767103	5
ENSG00000165181_SHOC1	0.4849750671733849	19
ENSG00000148154_UGCG	0.35015706300800953	1
ENSG00000106868_SUSD1	0.14316343839199897	21
ENSG00000119314_PTBP3	0.9550585775177107	9
ENSG00000119471_HSDL2	0.3872681664196388	4
ENSG00000165185_KIAA1958	0.632918527385185	3
ENSG00000148153_INIP	0.7087497658171733	5
ENSG00000148158_SNX30	0.6434631920438176	1
ENSG00000119457_SLC46A2	0.7272587320077468	7
ENSG00000285447_ZNF883	0.2834502827893919	10
ENSG00000136866_ZFP37	0.512224353311834	11
ENSG00000136867_SLC31A2	0.2190727630132192	4
ENSG00000119321_FKBP15	0.5231983364151487	13
ENSG00000136868_SLC31A1	0.0712281786152893	3
ENSG00000176386_CDC26	0.19666573700416212	1
ENSG00000165188_RNF183	0.8671703312068806	1
ENSG00000148225_WDR31	0.1725276079544662	7
ENSG00000119411_BSPRY	0.08697166826167013	8
ENSG00000119431_HDHD3	0.9072956547522768	3
ENSG00000148218_ALAD	0.9272333101286692	2
ENSG00000148229_POLE3	0.946906019372538	2
ENSG00000157653_C9orf43	0.915042776417568	10
ENSG00000138835_RGS3	0.7414923651696789	18
ENSG00000157657_ZNF618	0.7048569912329113	2
ENSG00000106927_AMBP	0.8126082858474204	7
ENSG00000136883_KIF12	0.3541000182833316	18
ENSG00000196739_COL27A1	0.3399731083286682	5
ENSG00000229314_ORM1	0.5014522863656024	4
ENSG00000228278_ORM2	0.7959532108782927	4
ENSG00000106948_AKNA	0.5451894002721129	13
ENSG00000095397_WHRN	0.6277843198792467	6
ENSG00000136888_ATP6V1G1	0.40994527669733083	3
ENSG00000157693_TMEM268	0.5818088022268746	6
ENSG00000230601_TEX48	0.9850093266887434	3
ENSG00000173077_DEC1	0.21673972062691904	3
ENSG00000106952_TNFSF8	0.4045631229664507	2
ENSG00000041982_TNC	0.7216528364134991	19
ENSG00000182752_PAPPA	0.04443571049489192	7
ENSG00000148219_ASTN2	0.27649262845911493	7
ENSG00000119401_TRIM32	0.49041183748668227	1
ENSG00000285082_AL160272.2	0.20314523816947716	1
ENSG00000136869_TLR4	0.7240049253129313	7
ENSG00000078725_BRINP1	0.14015995100917045	4
ENSG00000136861_CDK5RAP2	0.3687211975050212	23
ENSG00000106780_MEGF9	0.1910748662406736	1
ENSG00000119402_FBXW2	0.6624453321594221	1
ENSG00000095261_PSMD5	0.09087140858736498	5
ENSG00000119403_PHF19	0.5279923802220359	4
ENSG00000056558_TRAF1	0.18890748034677318	5
ENSG00000106804_C5	0.7680422739423135	20
ENSG00000119397_CNTRL	0.3125292899172015	40
ENSG00000148180_GSN	0.623642510607889	15
ENSG00000148175_STOM	0.590405132100096	6
ENSG00000136848_DAB2IP	0.5087148396973178	4
ENSG00000175764_TTLL11	0.05260107260025104	13
ENSG00000119421_NDUFA8	0.1563415182502491	3
ENSG00000185681_MORN5	0.41441573206355287	4
ENSG00000106852_LHX6	0.5801914185473223	4
ENSG00000119446_RBM18	0.32720418401508167	2
ENSG00000148187_MRRF	0.6422392317388664	10
ENSG00000095303_PTGS1	0.13232245053495373	9
ENSG00000136834_OR1J1	0.20645953546605078	1
ENSG00000239590_OR1J4	0.5448476658107955	1
ENSG00000171505_OR1N1	0.45870065118900605	3
ENSG00000171501_OR1N2	0.07054137462209453	4
ENSG00000171496_OR1L8	0.8947274324380876	3
ENSG00000165202_OR1Q1	0.6736440510219223	5
ENSG00000280094_OR1B1	0.4727135392216252	3
ENSG00000173679_OR1L1	0.20724234195594549	4
ENSG00000171481_OR1L3	0.9589408574852756	5
ENSG00000136939_OR1L4	0.8712707367103237	4
ENSG00000171459_OR1L6	0.5289537641130188	5
ENSG00000148215_OR5C1	0.7594516488876084	6
ENSG00000136940_PDCL	0.8627836646227374	1
ENSG00000165204_OR1K1	0.8229817574106701	5
ENSG00000056586_RC3H2	0.651394773310446	9
ENSG00000186130_ZBTB6	0.27748106579809584	2
ENSG00000171448_ZBTB26	0.39667286364531285	1
ENSG00000011454_RABGAP1	0.8095392098452507	6
ENSG00000165209_STRBP	0.6041520267809732	2
ENSG00000148204_CRB2	0.273467713838327	12
ENSG00000119522_DENND1A	0.3005996438565369	6
ENSG00000106689_LHX2	0.2674491280954978	1
ENSG00000119408_NEK6	0.07465884966907765	8
ENSG00000148200_NR6A1	0.1906480922421967	1
ENSG00000185585_OLFML2A	0.7606331222257863	8
ENSG00000136918_WDR38	0.7482058744367263	4
ENSG00000136942_RPL35	0.19600722722682862	1
ENSG00000136935_GOLGA1	0.49595916614413194	8
ENSG00000173611_SCAI	0.24593079339412616	1
ENSG00000119414_PPP6C	0.1589574821037949	1
ENSG00000136933_RABEPK	0.8176866599854318	9
ENSG00000044574_HSPA5	0.44547107195913804	3
ENSG00000165219_GAPVD1	0.9167303324817812	1
ENSG00000119487_MAPKAP1	0.1707392234023104	3
ENSG00000167081_PBX3	0.008217864624273652	3
ENSG00000196814_MVB12B	0.6003477125182302	2
ENSG00000136944_LMX1B	0.31292992398298014	4
ENSG00000136828_RALGPS1	0.636376142690791	1
ENSG00000136859_ANGPTL2	0.49482182475085845	7
ENSG00000136895_GARNL3	0.07614059714163257	8
ENSG00000136856_SLC2A8	0.9337201572655216	7
ENSG00000196152_ZNF79	0.5305171187641692	6
ENSG00000197958_RPL12	0.6810421184692316	1
ENSG00000148356_LRSAM1	0.6564806512465161	8
ENSG00000136830_FAM129B	0.7307088860058716	4
ENSG00000136854_STXBP1	0.8246261625997557	2
ENSG00000187024_PTRH1	0.067255801505123	4
ENSG00000160401_CFAP157	0.3118223935043294	12
ENSG00000167094_TTC16	0.5007579918210042	13
ENSG00000160404_TOR2A	0.4530486195095399	6
ENSG00000095370_SH2D3C	0.971893329757623	5
ENSG00000136807_CDK9	0.014518860184733029	6
ENSG00000136877_FPGS	0.7864798565651849	11
ENSG00000106991_ENG	0.856421359619217	3
ENSG00000106992_AK1	0.8397197967751702	4
ENSG00000257524_AL157935.2	0.680607685748863	10
ENSG00000160408_ST6GALNAC6	0.8604789314578994	8
ENSG00000136840_ST6GALNAC4	0.28105535622164823	2
ENSG00000167103_PIP5KL1	0.9477536007535745	10
ENSG00000136908_DPM2	0.886176463745447	4
ENSG00000167106_FAM102A	0.5400516084328151	2
ENSG00000171169_NAIF1	0.7920544793455119	2
ENSG00000148339_SLC25A25	0.7597326749697202	5
ENSG00000148334_PTGES2	0.6497582477828923	10
ENSG00000148346_LCN2	0.31650799537365704	7
ENSG00000171159_C9orf16	0.6818949085944009	1
ENSG00000148337_CIZ1	0.10132124417400812	10
ENSG00000106976_DNM1	0.11038527257074193	11
ENSG00000167110_GOLGA2	0.29870688965733927	8
ENSG00000175854_SWI5	0.48377786704334647	3
ENSG00000167112_TRUB2	0.015870001205101625	8
ENSG00000167113_COQ4	0.38833946891654003	12
ENSG00000167114_SLC27A4	0.0719604683687517	10
ENSG00000167118_URM1	0.2835522644658076	1
ENSG00000167123_CERCAM	0.9746824045541453	12
