gene	linb	nSNP
ENSG00000176619_LMNB2	0.7210139309812713	1
ENSG00000099860_GADD45B	0.12027304666265759	2
ENSG00000176533_GNG7	0.7805273366217056	2
ENSG00000141873_SLC39A3	0.9143290366668889	2
ENSG00000104969_SGTA	0.736519896519657	2
ENSG00000172009_AC006538.1	0.03442680481550475	10
ENSG00000172006_ZNF554	0.7873620911636328	10
ENSG00000186300_ZNF555	0.18066917717050424	6
ENSG00000172000_ZNF556	0.5062677393996212	6
ENSG00000171970_ZNF57	0.9625324287364183	7
ENSG00000175691_ZNF77	0.7051584434057323	14
ENSG00000104953_TLE6	0.6871892475583236	8
ENSG00000065717_TLE2	0.5644591109558055	18
ENSG00000104964_TLE5	0.6819827977941424	3
ENSG00000088256_GNA11	0.6646572857034093	1
ENSG00000060558_GNA15	0.16899144499306296	1
ENSG00000125912_NCLN	0.6269121219073219	5
ENSG00000161082_CELF5	0.6728379450125671	2
ENSG00000095932_SMIM24	0.13003487663223368	4
ENSG00000129932_DOHH	0.18739327613537626	1
ENSG00000105325_FZR1	0.015157328974024997	1
ENSG00000161091_MFSD12	0.6076242122998404	28
ENSG00000183397_C19orf71	0.6982178583483084	11
ENSG00000064961_HMG20B	0.2982042218288976	7
ENSG00000179855_GIPC3	0.8262522645147555	17
ENSG00000006638_TBXA2R	0.23192278393086818	4
ENSG00000105298_CACTIN	0.12576509891733645	4
ENSG00000186111_PIP5K1C	0.46369370451859526	7
ENSG00000105289_TJP3	0.6002204606185751	16
ENSG00000011132_AC005954.1	0.7620083130541766	16
ENSG00000183617_MRPL54	0.8290093624085837	4
ENSG00000173976_RAX2	0.7825012047383146	2
ENSG00000007264_MATK	0.177840805103733	9
ENSG00000105278_ZFR2	0.5857676820023232	14
ENSG00000167654_ATCAY	0.7937474404014218	3
ENSG00000077009_NMRK2	0.7410480924239229	12
ENSG00000167657_DAPK3	0.2769281077475949	7
ENSG00000178951_ZBTB7A	0.5230050126262331	1
ENSG00000126934_MAP2K2	0.5826758822007881	3
ENSG00000060566_CREB3L3	0.5374682136085971	11
ENSG00000077463_AC016586.1	0.45077699062641985	5
ENSG00000089847_ANKRD24	0.9063284807106016	19
ENSG00000105246_EBI3	0.3882231719497137	6
ENSG00000105248_YJU2	0.7106921592216922	3
ENSG00000105251_SHD	0.7446021967742834	5
ENSG00000167664_TMIGD2	0.20890017228086344	3
ENSG00000105255_FSD1	0.3596838684565913	1
ENSG00000178078_STAP2	0.5994536928844921	8
ENSG00000008382_MPND	0.6063820448858266	9
ENSG00000141985_SH3GL1	0.15114103964934056	4
ENSG00000167670_CHAF1A	0.2638009447289078	2
ENSG00000167671_UBXN6	0.2725080413445554	3
ENSG00000167674_HDGFL2	0.6163714000048164	7
ENSG00000167676_PLIN4	0.6711002165790659	16
ENSG00000214456_PLIN5	0.9243069440359952	9
ENSG00000267385_AC011498.4	0.2937839495599587	6
ENSG00000171236_LRG1	0.8834963349837315	3
ENSG00000167680_SEMA6B	0.21792736543816593	2
ENSG00000074842_MYDGF	0.373312154360694	7
ENSG00000142002_DPP9	0.46799862256097224	6
ENSG00000141965_FEM1A	0.9114788369634039	5
ENSG00000127666_TICAM1	0.6652258519641602	4
ENSG00000105355_PLIN3	0.549374142385465	13
ENSG00000205784_ARRDC5	0.6694408217884622	3
ENSG00000276043_UHRF1	0.44011694866095485	1
ENSG00000127663_KDM4B	0.8631904382792646	3
ENSG00000105426_PTPRS	0.3095870855010141	5
ENSG00000105428_ZNRF4	0.6158665653723512	3
ENSG00000130254_SAFB2	0.3414915025560007	5
ENSG00000160633_SAFB	0.3824390281979082	6
ENSG00000174917_MICOS13	0.011458031077083763	3
ENSG00000167733_HSD11B1L	0.49355722832145255	5
ENSG00000196365_LONP1	0.3019455417235227	10
ENSG00000174898_CATSPERD	0.4871811631888501	11
ENSG00000212123_PRR22	0.6474544686836097	2
ENSG00000141994_DUS3L	0.7808850722255618	11
ENSG00000156413_FUT6	0.17522422970006912	6
ENSG00000171124_FUT3	0.17094611162451634	4
ENSG00000130383_FUT5	0.09471534947322535	7
ENSG00000267740_AC024592.3	0.3232600596128594	3
ENSG00000174886_NDUFA11	0.44353399794657	8
ENSG00000267314_AC104532.1	0.02420956875130309	4
ENSG00000187650_VMAC	0.027890808694063463	3
ENSG00000105519_CAPS	0.45981629528023504	4
ENSG00000031823_RANBP3	0.5116792884128653	4
ENSG00000087903_RFX2	0.5499479973845969	5
ENSG00000130377_ACSBG2	0.3986458624348105	13
ENSG00000130382_MLLT1	0.18777238962436793	1
ENSG00000167769_ACER1	0.7795271282066745	6
ENSG00000125656_CLPP	0.7211116235955441	5
ENSG00000125652_ALKBH7	0.39009783316130897	5
ENSG00000125650_PSPN	0.8404548708887011	7
ENSG00000125651_GTF2F1	0.2153783647026497	10
ENSG00000088247_KHSRP	0.7544698703874952	2
ENSG00000181240_SLC25A41	0.06787633273730909	16
ENSG00000125648_SLC25A23	0.9601153236043142	8
ENSG00000130545_CRB3	0.36560159970160044	1
ENSG00000205744_DENND1C	0.612174129701877	12
ENSG00000104833_TUBB4A	0.975933102321674	6
ENSG00000125657_TNFSF9	0.6867317178458128	4
ENSG00000125726_CD70	0.11242092772439882	4
ENSG00000125735_TNFSF14	0.5353751270317394	4
ENSG00000125730_C3	0.2991015341405874	12
ENSG00000125734_GPR108	0.6286694142675859	17
ENSG00000125733_TRIP10	0.23915575653960963	11
ENSG00000125731_SH2D3A	0.47368227375807215	10
ENSG00000141968_VAV1	0.0005266741500085104	3
ENSG00000174837_ADGRE1	0.5576066476360657	12
ENSG00000130544_ZNF557	0.5512749025485036	5
ENSG00000171105_INSR	0.6255221372048958	6
ENSG00000263264_AC119396.1	0.5756506803784024	9
ENSG00000268861_AC008878.3	0.13368355711148439	14
ENSG00000104880_ARHGEF18	0.18594017905159954	12
ENSG00000104883_PEX11G	0.15094246077340134	9
ENSG00000198723_TEX45	0.5508481910807018	6
ENSG00000267952_AC008878.1	0.8879525092425151	1
ENSG00000198816_ZNF358	0.9676271064289217	3
ENSG00000090674_MCOLN1	0.7104560304484338	9
ENSG00000268614_AC008878.2	0.8460194413151412	1
ENSG00000032444_PNPLA6	0.42098418767639423	14
ENSG00000076826_CAMSAP3	0.08011160720559096	5
ENSG00000076924_XAB2	0.8863056684757702	3
ENSG00000229833_PET100	0.5677202574050338	3
ENSG00000268400_AC008763.2	0.13139213562577212	5
ENSG00000174788_PCP2	0.5698146980979497	3
ENSG00000076944_STXBP2	0.01398626881310916	16
ENSG00000104918_RETN	0.8090184141228973	2
ENSG00000183019_MCEMP1	0.6203684939918138	6
ENSG00000269711_AC008763.3	0.4865160925338883	4
ENSG00000181029_TRAPPC5	0.42312827538094333	3
ENSG00000104921_FCER2	0.602611278726231	6
ENSG00000182566_CLEC4G	0.16215830408659604	5
ENSG00000090659_CD209	0.7291242660175035	7
ENSG00000104938_CLEC4M	0.5827852991697845	12
ENSG00000142459_EVI5L	0.09456248397834333	4
ENSG00000183248_PRR36	0.366339345124831	4
ENSG00000171017_LRRC8E	0.48276121683383677	7
ENSG00000076984_MAP2K7	0.5324365228417565	2
ENSG00000260001_TGFBR3L	0.6767895679475542	6
ENSG00000104976_SNAPC2	0.5064218140450572	8
ENSG00000104980_TIMM44	0.009472939639211808	6
ENSG00000066044_ELAVL1	0.9914016701279875	1
ENSG00000131142_CCL25	0.3091940273071405	1
ENSG00000142449_FBN3	0.1706595016088106	40
ENSG00000090661_CERS4	0.598024756196584	16
ENSG00000167775_CD320	0.8404979481112778	2
ENSG00000167774_AC010323.1	0.8986541453623706	4
ENSG00000267855_NDUFA7	0.8986541453623706	4
ENSG00000186994_KANK3	0.51900146889464	12
ENSG00000167772_ANGPTL4	0.799785285523563	14
ENSG00000099785_MARCH2	0.33048028817415886	4
ENSG00000099783_HNRNPM	0.20459592995421838	3
ENSG00000133246_PRAM1	0.9213074240417214	5
ENSG00000133250_ZNF414	0.884117200268283	6
ENSG00000142347_MYO1F	0.14723651876152577	13
ENSG00000142303_ADAMTS10	0.5665637377427588	2
ENSG00000181786_ACTL9	0.24329901844739377	3
ENSG00000181733_OR2Z1	0.7113098905713666	5
ENSG00000167785_ZNF558	0.589472342975999	1
ENSG00000170948_MBD3L1	0.2661747687377498	2
ENSG00000181143_MUC16	0.03454591431136045	85
ENSG00000170929_OR1M1	0.3910721290312723	4
ENSG00000170923_OR7G2	0.3325058551050938	1
ENSG00000161807_OR7G1	0.7510248541293268	1
ENSG00000130803_ZNF317	0.5666072049937159	8
ENSG00000188000_OR7D2	0.6440018040642925	6
ENSG00000174667_OR7D4	0.9198668602249085	2
ENSG00000237521_OR7E24	0.12672243541803008	4
ENSG00000196110_ZNF699	0.2537767717097734	7
ENSG00000188321_ZNF559	0.982681622290434	24
ENSG00000270011_ZNF559-ZNF177	0.5316296986143578	11
ENSG00000188629_ZNF177	0.8965679201607687	6
ENSG00000174652_ZNF266	0.38203874708198216	10
ENSG00000198028_ZNF560	0.40001387765418783	6
ENSG00000130818_ZNF426	0.012789392327431037	15
ENSG00000197961_ZNF121	0.6224850580074555	3
ENSG00000171469_ZNF561	0.19254129194133918	6
ENSG00000171466_ZNF562	0.056156543140508	2
ENSG00000196605_ZNF846	0.2824708562401106	13
ENSG00000127452_FBXL12	0.5765330734516136	7
ENSG00000198258_UBL5	0.850830625835714	3
ENSG00000127445_PIN1	0.915011111551207	2
ENSG00000105088_OLFM2	0.6515600495098328	4
ENSG00000080573_COL5A3	0.3823173516761075	23
ENSG00000080511_RDH8	0.6122146622626274	5
ENSG00000130813_C19orf66	0.24317589652610083	3
ENSG00000130812_ANGPTL6	0.2630352229745728	17
ENSG00000243207_PPAN-P2RY11	0.9145184255080961	27
ENSG00000130810_PPAN	0.9852497881981424	11
ENSG00000244165_P2RY11	0.7283629960866187	15
ENSG00000130816_DNMT1	0.13492607185015304	6
ENSG00000267534_S1PR2	0.15676064384347788	2
ENSG00000105364_MRPL4	0.3100833418024561	10
ENSG00000090339_ICAM1	0.18728850673230468	7
ENSG00000105371_ICAM4	0.48561115622864703	9
ENSG00000105376_ICAM5	0.2844611493489432	2
ENSG00000220201_ZGLP1	0.4719644836755281	2
ENSG00000167807_AC011511.1	0.8925990068251338	4
ENSG00000267673_FDX2	0.7252028100588036	7
ENSG00000267303_AC011511.4	0.4654890167826783	4
ENSG00000161847_RAVER1	0.5907012445991586	7
ENSG00000076662_ICAM3	0.13709255405192744	16
ENSG00000105397_TYK2	0.8409132170376344	9
ENSG00000105401_CDC37	0.09386468671639858	2
ENSG00000065989_PDE4A	0.0760666356436085	8
ENSG00000079999_KEAP1	0.9842490088535057	5
ENSG00000180739_S1PR5	0.2711155058639727	4
ENSG00000130734_ATG4D	0.1057288688561624	12
ENSG00000129347_KRI1	0.23955213632026062	20
ENSG00000129354_AP1M2	0.36651354495127886	14
ENSG00000129353_SLC44A2	0.9604729230202258	8
ENSG00000129351_ILF3	0.8279526047712684	5
ENSG00000213339_QTRT1	0.23778113343632779	7
ENSG00000079805_DNM2	0.7509697481202202	7
ENSG00000099203_TMED1	0.058496938619160166	10
ENSG00000214212_C19orf38	0.28408492603569235	1
ENSG00000130733_YIPF2	0.7822290369447682	7
ENSG00000142444_TIMM29	0.6528650448493061	4
ENSG00000127616_SMARCA4	0.8472912223578924	6
ENSG00000130164_LDLR	0.30470180417802417	11
ENSG00000161888_SPC24	0.275441257017188	6
ENSG00000197256_KANK2	0.42457101562049937	7
ENSG00000130158_DOCK6	0.049007649922615304	31
ENSG00000130173_ANGPTL8	0.0007512532895332935	9
ENSG00000130167_TSPAN16	0.40532937402878333	7
ENSG00000105514_RAB3D	0.9361346676625999	2
ENSG00000105518_TMEM205	0.3245756612705336	5
ENSG00000183401_CCDC159	0.7979455351390187	11
ENSG00000173928_SWSAP1	0.5250814686744787	5
ENSG00000187266_EPOR	0.5824796825685477	10
ENSG00000205517_RGL3	0.9715601387012689	21
ENSG00000198003_CCDC151	0.06348420722354486	6
ENSG00000130175_PRKCSH	0.7869493812180506	8
ENSG00000196361_ELAVL3	0.6406302516886095	1
ENSG00000267477_AC008481.3	0.6406302516886095	1
ENSG00000161914_ZNF653	0.16199297487002384	9
ENSG00000130159_ECSIT	0.7886222574954098	9
ENSG00000130176_CNN1	0.7483350947786795	3
ENSG00000130165_ELOF1	0.8681051114802669	3
ENSG00000198551_ZNF627	0.001790986174336151	9
ENSG00000102575_ACP5	0.4800185150477163	1
ENSG00000197933_ZNF823	0.3563643648155843	14
ENSG00000197044_ZNF441	0.43452625427981684	5
ENSG00000177599_ZNF491	0.6666241236135152	8
ENSG00000171295_ZNF440	0.4970572260976558	14
ENSG00000171291_ZNF439	0.5539745452473537	16
ENSG00000198429_ZNF69	0.05972807887455156	12
ENSG00000196757_ZNF700	0.6928804616826263	9
ENSG00000267179_AC008770.2	0.542775273894879	9
ENSG00000197054_ZNF763	0.4620003554467339	8
ENSG00000286098_AC008770.4	0.9896727619891903	6
ENSG00000197647_ZNF433	0.9368793839894924	16
ENSG00000257355_AC008770.1	0.9461708891806552	5
ENSG00000257446_ZNF878	0.005375885312969841	7
ENSG00000223547_ZNF844	0.8540758729632021	5
ENSG00000286132_AC022415.2	0.840840210841671	4
ENSG00000132010_ZNF20	0.09301008670873512	4
ENSG00000213297_ZNF625-ZNF20	0.16519598496881238	3
ENSG00000257591_ZNF625	0.760077939392955	6
ENSG00000196646_ZNF136	0.45881206075584746	7
ENSG00000197857_ZNF44	0.5495296586492724	14
ENSG00000188868_ZNF563	0.9292727222614305	11
ENSG00000198342_ZNF442	0.6280118714855957	12
ENSG00000196466_ZNF799	0.2314478099564664	11
ENSG00000268870_AC008758.5	0.5106970687817799	3
ENSG00000180855_ZNF443	0.11919546288862226	15
ENSG00000269755_AC008758.6	0.9767441390353555	2
ENSG00000242852_ZNF709	0.8614779142561132	14
ENSG00000196826_AC008758.1	0.9145186777387504	13
ENSG00000249709_ZNF564	0.6050416576466233	7
ENSG00000269693_AC010422.6	0.3147296643767805	2
ENSG00000188033_ZNF490	0.9726650403819446	4
ENSG00000173875_ZNF791	0.7358805973812286	5
ENSG00000269242_AC010422.3	0.43191036941795147	5
ENSG00000104774_MAN2B1	0.8879387092527589	20
ENSG00000269590_AC010422.5	0.16567576730199807	3
ENSG00000123154_WDR83	0.3401478102250033	5
ENSG00000285589_AC010422.8	0.5988466220831172	5
ENSG00000105583_WDR83OS	0.14918304829726736	9
ENSG00000095059_DHPS	0.288976273490534	14
ENSG00000132004_FBXW9	0.9713564526314118	11
ENSG00000105576_TNPO2	0.6264463069038169	7
ENSG00000198356_ASNA1	0.41857702146249054	3
ENSG00000039987_BEST2	0.18160239523156285	6
ENSG00000095066_HOOK2	0.3222409822125122	20
ENSG00000171223_JUNB	0.04276008137920506	1
ENSG00000284491_THSD8	0.7523178347393892	1
ENSG00000104889_RNASEH2A	0.9135313334877095	5
ENSG00000132026_RTBDN	0.6010554642957473	8
ENSG00000105613_MAST1	0.9746130347726405	5
ENSG00000105612_DNASE2	0.9436722709385716	6
ENSG00000105610_KLF1	0.19257163917705233	5
ENSG00000105607_GCDH	0.21243424868506788	9
ENSG00000161860_SYCE2	0.23117507077942956	2
ENSG00000179115_FARSA	0.9930148281047202	5
ENSG00000179218_CALR	0.42455640668068295	2
ENSG00000179262_RAD23A	0.4211304221989808	4
ENSG00000179271_GADD45GIP1	0.5070522918862587	5
ENSG00000179284_DAND5	0.7942401768918714	5
ENSG00000008441_NFIX	0.9581220111974106	4
ENSG00000104903_LYL1	0.6197439781899151	3
ENSG00000104907_TRMT1	0.21576362925605386	10
ENSG00000104915_STX10	0.3090345029266075	13
ENSG00000160888_IER2	0.811630291940873	3
ENSG00000141837_CACNA1A	0.799714943797436	7
ENSG00000104957_CCDC130	0.5013735546699911	9
ENSG00000037757_MRI1	0.8127926231181879	11
ENSG00000104979_C19orf53	0.5925217529190144	4
ENSG00000132003_ZSWIM4	0.14792431673540185	3
ENSG00000187556_NANOS3	0.37857361806930756	1
ENSG00000132016_C19orf57	0.06174056119779803	8
ENSG00000132024_CC2D1A	0.1070499733707071	12
ENSG00000132000_PODNL1	0.027060048579614304	15
ENSG00000132017_DCAF15	0.019903356868194777	5
ENSG00000132005_RFX1	0.4522480107285122	3
ENSG00000171136_RLN3	0.396646889081411	7
ENSG00000104998_IL27RA	0.7440958203787758	11
ENSG00000187867_PALM3	0.8490294237469247	3
ENSG00000188032_C19orf67	0.22668415970048805	8
ENSG00000141858_SAMD1	0.04076641720645324	1
ENSG00000105011_ASF1B	0.09530362523365943	3
ENSG00000072071_ADGRL1	0.6505987357443213	4
ENSG00000123146_ADGRE5	0.5692307050702423	7
ENSG00000123136_DDX39A	0.348108392000285	6
ENSG00000123143_PKN1	0.025322232466329475	12
ENSG00000160951_PTGER1	0.13104343749912606	5
ENSG00000123159_GIPC1	0.059962940393752606	2
ENSG00000132002_DNAJB1	0.565143856173496	6
ENSG00000099797_TECR	0.8154935032328603	3
ENSG00000099795_NDUFB7	0.5220064404196586	3
ENSG00000187912_CLEC17A	0.19555663951450764	5
ENSG00000131355_ADGRE3	0.36327287419429677	13
ENSG00000160961_ZNF333	0.4813491184312241	17
ENSG00000127507_ADGRE2	0.6807852366996507	29
ENSG00000127530_AC005255.1	0.5727924642092475	1
ENSG00000188269_OR7A5	0.7265979281678926	1
ENSG00000127515_OR7A10	0.7336519869248737	3
ENSG00000185385_OR7A17	0.18846346368856393	3
ENSG00000127529_OR7C2	0.10972145780712173	2
ENSG00000105143_SLC1A6	0.8263979978899083	2
ENSG00000160994_CCDC105	0.6174714340513803	4
ENSG00000105141_CASP14	0.9609139417694823	4
ENSG00000094661_OR1I1	0.1132960435304673	2
ENSG00000105137_SYDE1	0.8015118035805129	3
ENSG00000105135_ILVBL	0.3392918781383598	9
ENSG00000074181_NOTCH3	0.38070886982472807	6
ENSG00000105131_EPHX3	0.5622500203807952	8
ENSG00000141867_BRD4	0.58762010048215	2
ENSG00000105127_AKAP8	0.6410024289184184	3
ENSG00000011243_AKAP8L	0.21944918815152592	11
ENSG00000105122_RASAL3	0.1220695000575629	18
ENSG00000161031_PGLYRP2	0.9636295324209543	8
ENSG00000171954_CYP4F22	0.09933990317702424	3
ENSG00000186526_CYP4F8	0.07009884002164446	13
ENSG00000186529_CYP4F3	0.37791925219884615	13
ENSG00000186204_CYP4F12	0.5231691741272255	16
ENSG00000171942_OR10H2	0.2730713666117266	7
ENSG00000171936_OR10H3	0.5310963087344717	1
ENSG00000172519_OR10H5	0.8610267783880412	2
ENSG00000186723_AC114267.1	0.7689734623213522	1
ENSG00000186115_CYP4F2	0.660529395023083	11
ENSG00000171903_CYP4F11	0.9575448714369078	14
ENSG00000176231_OR10H4	0.03298492993601343	1
ENSG00000167460_TPM4	0.45243932234916806	10
ENSG00000167461_RAB8A	0.018906738050822436	2
ENSG00000196684_HSH2D	0.8138265710457215	4
ENSG00000141977_CIB3	0.37918055050257615	5
ENSG00000105058_FAM32A	0.7558116367035634	1
ENSG00000072958_AP1M1	0.12387167912281427	4
ENSG00000127527_EPS15L1	0.22394100607662604	8
ENSG00000269058_CALR3	0.6005940407668159	6
ENSG00000141979_AC008764.1	0.6279325266392637	2
ENSG00000105072_C19orf44	0.8190192087113152	9
ENSG00000085872_CHERP	0.6445556607387459	1
ENSG00000127526_SLC35E1	0.7960279779172048	4
ENSG00000105085_MED26	0.6023261476495726	1
ENSG00000268790_AC008764.4	0.5849281789779106	6
ENSG00000214046_SMIM7	0.844371765084879	5
ENSG00000072954_TMEM38A	0.5017482489622174	2
ENSG00000188039_NWD1	0.16210203225002262	26
ENSG00000127511_SIN3B	0.9524104891882639	2
ENSG00000127533_F2RL3	0.24172257934763808	7
ENSG00000160111_CPAMD8	0.21223359296092714	29
ENSG00000131351_HAUS8	0.17539144251220973	6
ENSG00000099331_MYO9B	0.2357008742723452	14
ENSG00000053501_USE1	0.4669216953838452	9
ENSG00000099330_OCEL1	0.24919484035841788	11
ENSG00000160113_NR2F6	0.3780780972842538	2
ENSG00000269095_AC010646.1	0.9013285878134373	3
ENSG00000130307_USHBP1	0.2262761775744131	19
ENSG00000105393_BABAM1	0.10705317440390127	4
ENSG00000269307_AC010463.1	0.9300927918138635	1
ENSG00000160117_ANKLE1	0.6281452688506626	18
ENSG00000127220_ABHD8	0.7948337384053608	2
ENSG00000130312_MRPL34	0.8839563436366473	7
ENSG00000074855_ANO8	0.7804440545080067	5
ENSG00000130299_GTPBP3	0.26604743607861336	14
ENSG00000269720_CCDC194	0.42438826484079173	1
ENSG00000130303_BST2	0.430188686367565	1
ENSG00000141971_MVB12A	0.16977368731820575	6
ENSG00000188051_TMEM221	0.8483863430045105	6
ENSG00000269035_AC010319.2	0.7020242201065581	6
ENSG00000171773_NXNL1	0.012184382794346638	2
ENSG00000130304_SLC27A1	0.13435779376742474	15
ENSG00000130313_AC010618.1	0.26322729108396803	9
ENSG00000167483_FAM129C	0.6181065066585991	12
ENSG00000130309_COLGALT1	0.2252273331576855	7
ENSG00000130477_UNC13A	0.8029675556747964	6
ENSG00000130479_MAP1S	0.7039643657472444	5
ENSG00000130475_FCHO1	0.5121321951196544	7
ENSG00000179913_B3GNT3	0.3525118276616449	4
ENSG00000248099_INSL3	0.48834046948122845	3
ENSG00000105639_JAK3	0.929425509866903	14
ENSG00000105640_RPL18A	0.13676692571333038	2
ENSG00000105641_SLC5A5	0.6389924786494068	6
ENSG00000007080_CCDC124	0.4338410352899619	1
ENSG00000105642_KCNN1	0.20954227440943773	4
ENSG00000105643_ARRDC2	0.12412402793472843	11
ENSG00000096996_IL12RB1	0.44990283833110856	11
ENSG00000099308_MAST3	0.9347265393070909	1
ENSG00000268173_AC007192.1	0.09869730410082145	8
ENSG00000105647_PIK3R2	0.13237956289607689	11
ENSG00000216490_IFI30	0.13840013352288372	3
ENSG00000254858_MPV17L2	0.021754453349133063	1
ENSG00000105649_RAB3A	0.3919373129464062	1
ENSG00000285188_AC008397.2	0.06514272336920324	7
ENSG00000105650_AC005759.1	0.04116685923863661	12
ENSG00000130518_IQCN	0.06499160125413117	6
ENSG00000130520_LSM4	0.9795786937820479	1
ENSG00000130517_PGPEP1	0.9420272822340963	14
ENSG00000130513_GDF15	0.758829377866679	1
ENSG00000175489_LRRC25	0.2520760773840677	1
ENSG00000130511_SSBP4	0.49902184024262	5
ENSG00000105655_ISYNA1	0.8246963471114588	5
ENSG00000105656_ELL	0.33008496959281997	4
ENSG00000105701_FKBP8	0.8693951687091945	1
ENSG00000105700_KXD1	0.30674968038018013	3
ENSG00000221983_UBA52	0.2975877369721486	1
ENSG00000006016_CRLF1	0.4635407931020691	7
ENSG00000006015_REX1BD	0.8223185623526902	2
ENSG00000105696_AC003112.1	0.9315560141561839	2
ENSG00000167487_KLHL26	0.507139299882624	7
ENSG00000105662_CRTC1	0.8213012953295431	2
ENSG00000105664_COMP	0.8728930566565777	11
ENSG00000005007_UPF1	0.6464322333483179	1
ENSG00000130283_GDF1	0.6183382232763264	3
ENSG00000223802_CERS1	0.5680734121887027	4
ENSG00000105669_COPE	0.8718603330181136	4
ENSG00000268193_AC002985.1	0.5706286636934165	6
ENSG00000105671_DDX49	0.6279180316779303	8
ENSG00000051128_HOMER3	0.2919727932158306	9
ENSG00000064607_SUGP2	0.6468150337894196	7
ENSG00000105676_ARMC6	0.6899012321219065	15
ENSG00000181035_SLC25A42	0.6721248847233271	2
