gene	linb	nSNP
ENSG00000261915_AC026954.2	0.22300949376733514	3
ENSG00000215041_NEURL4	0.5364151575718944	7
ENSG00000072818_ACAP1	0.030292819506043678	8
ENSG00000213859_KCTD11	0.3972897545045555	1
ENSG00000182896_TMEM95	0.6610305247088133	8
ENSG00000174292_TNK1	0.19120651019809776	14
ENSG00000187838_PLSCR3	0.7967727981944871	5
ENSG00000262481_TMEM256-PLSCR3	0.1441328363837111	4
ENSG00000205544_TMEM256	0.017946655237542575	7
ENSG00000181323_SPEM1	0.3025440947253235	6
ENSG00000184560_SPEM2	0.6828215722164023	6
ENSG00000286007_AC113189.9	0.5335547160885292	1
ENSG00000181284_TMEM102	0.8498253901825054	7
ENSG00000161958_FGF11	0.20890260070966415	2
ENSG00000170175_CHRNB1	0.5338983398633959	7
ENSG00000174282_ZBTB4	0.5011626851305997	2
ENSG00000259224_SLC35G6	0.1013483032535285	6
ENSG00000181222_POLR2A	0.6139413293656935	6
ENSG00000239697_TNFSF12	0.5833586228308535	4
ENSG00000248871_TNFSF12-TNFSF13	0.5366093640475793	7
ENSG00000161955_TNFSF13	0.8542270054812087	4
ENSG00000161956_SENP3	0.04162859918354578	3
ENSG00000277957_SENP3-EIF4A1	0.06682582927380842	2
ENSG00000161960_EIF4A1	0.8412916191147264	6
ENSG00000129226_CD68	0.36154453628051375	6
ENSG00000129255_MPDU1	0.05702607285310202	6
ENSG00000129194_SOX15	0.5140554978085055	1
ENSG00000129245_FXR2	0.06513027478676947	4
ENSG00000129214_SHBG	0.532929433636758	8
ENSG00000141504_SAT2	0.49364288026787495	4
ENSG00000141510_TP53	0.19357839724583592	3
ENSG00000141499_WRAP53	0.3517690423581592	4
ENSG00000108947_EFNB3	0.6819664963288884	1
ENSG00000183914_DNAH2	0.5957998645999412	65
ENSG00000167874_TMEM88	0.7636776536985106	2
ENSG00000183011_NAA38	0.9951838430128308	4
ENSG00000182224_CYB5D1	0.3348607495736424	3
ENSG00000170004_CHD3	0.048977976015857516	8
ENSG00000170049_KCNAB3	0.7042798573348259	16
ENSG00000170043_TRAPPC1	0.09276345327631297	2
ENSG00000170037_CNTROB	0.6913378516193459	21
ENSG00000132518_GUCY2D	0.21939654152994015	7
ENSG00000179593_ALOX15B	0.07207999744678828	20
ENSG00000179477_ALOX12B	0.781547528000792	7
ENSG00000179148_ALOXE3	0.994531560006211	9
ENSG00000179111_HES7	0.07623904695965422	1
ENSG00000179094_AC129492.1	0.9587923857763379	21
ENSG00000179029_TMEM107	0.916334479831346	2
ENSG00000196544_BORCS6	0.09783545042978059	2
ENSG00000178999_AURKB	0.09036501579455636	7
ENSG00000178971_CTC1	0.5929387316715807	19
ENSG00000178921_PFAS	0.32234237258525056	16
ENSG00000125434_SLC25A35	0.15920571315810494	9
ENSG00000108961_RANGRF	0.7842022896248321	3
ENSG00000198844_ARHGEF15	0.5856496567117659	8
ENSG00000184650_ODF4	0.0753733322988207	10
ENSG00000184619_KRBA2	0.5181511498955291	11
ENSG00000263809_AC135178.2	0.14907637176699684	1
ENSG00000161970_RPL26	0.9400293583610508	4
ENSG00000189051_RNF222	0.6189551704598837	4
ENSG00000166579_NDEL1	0.8797651348312527	4
ENSG00000133026_MYH10	0.023433313042945714	3
ENSG00000161973_CCDC42	0.28369506501897745	9
ENSG00000183318_SPDYE4	0.04321479534794381	5
ENSG00000185156_MFSD6L	0.45896525918693276	7
ENSG00000276231_PIK3R6	0.2581693029712897	24
ENSG00000141506_PIK3R5	0.409975623904539	6
ENSG00000065320_NTN1	0.8043182152458005	1
ENSG00000170310_STX8	0.2967554131561172	6
ENSG00000166596_CFAP52	0.3490872491809266	10
ENSG00000154914_USP43	0.1933837518815824	6
ENSG00000184544_DHRS7C	0.4828381523207488	7
ENSG00000065325_GLP2R	0.35635499376355584	8
ENSG00000109047_RCVRN	0.9161865069125973	2
ENSG00000007237_AC005747.1	0.14265525911267152	3
ENSG00000006788_MYH13	0.20178434734610207	27
ENSG00000133020_MYH8	0.25933926425094767	31
ENSG00000264424_MYH4	0.78817596166458	40
ENSG00000109061_MYH1	0.8122253427222674	43
ENSG00000125414_MYH2	0.488762862992592	19
ENSG00000109063_MYH3	0.039659931129533255	8
ENSG00000133028_SCO1	0.9566920089207738	2
ENSG00000170222_ADPRM	0.35913322891626753	3
ENSG00000187824_TMEM220	0.41619945299941896	2
ENSG00000233670_PIRT	0.9203914027461021	1
ENSG00000188803_SHISA6	0.06371342002824765	2
ENSG00000007174_DNAH9	0.8626693476735648	54
ENSG00000154957_ZNF18	0.8621437099268758	4
ENSG00000065559_MAP2K4	0.7505495939682498	4
ENSG00000141052_MYOCD	0.7041128043744339	9
ENSG00000006740_ARHGAP44	0.8440349984756874	2
ENSG00000006744_ELAC2	0.5835470936511606	17
ENSG00000153976_HS3ST3A1	0.9383331494196722	6
ENSG00000006695_COX10	0.5594540450090946	1
ENSG00000223510_CDRT15	0.5795523142623791	4
ENSG00000125430_HS3ST3B1	0.5627688965378532	6
ENSG00000109099_PMP22	0.16383988938415017	1
ENSG00000125409_TEKT3	0.30320700330371575	13
ENSG00000239704_CDRT4	0.30040631712160026	1
ENSG00000259024_TVP23C-CDRT4	0.22190629126602723	3
ENSG00000175106_TVP23C	0.36384367378068383	6
ENSG00000241322_CDRT1	0.183622141097612	17
ENSG00000251537_AC005324.3	0.08150732607912592	25
ENSG00000221926_TRIM16	0.6444883863926552	24
ENSG00000187607_ZNF286A	0.44681827275108765	12
ENSG00000255104_AC005324.4	0.8069925015978289	7
ENSG00000214946_TBC1D26	0.8782023040572734	8
ENSG00000170425_ADORA2B	0.11086446950326323	4
ENSG00000214941_ZSWIM7	0.5011358109803108	3
ENSG00000011295_TTC19	0.5124009008458844	10
ENSG00000141027_NCOR1	0.8319691637579478	8
ENSG00000108474_PIGL	0.1559377774739854	11
ENSG00000166582_CENPV	0.24392974587359462	3
ENSG00000170315_UBB	0.8267668915666239	3
ENSG00000187688_TRPV2	0.6486188706232825	9
ENSG00000181350_LRRC75A	0.7759497939570624	4
ENSG00000141040_ZNF287	0.1670843314378021	3
ENSG00000197566_ZNF624	0.17871048242198873	5
ENSG00000170160_CCDC144A	0.26850712494521356	32
ENSG00000266302_AC098850.3	0.26850712494521356	32
ENSG00000240505_TNFRSF13B	0.08374136217464556	9
ENSG00000133030_MPRIP	0.6532023084088756	13
ENSG00000179598_PLD6	0.040791834215644474	1
ENSG00000264187_AC055811.2	0.33477135183068296	2
ENSG00000154803_FLCN	0.22283892494276636	7
ENSG00000141030_COPS3	0.7134446135121695	3
ENSG00000205309_NT5M	0.476191268333219	6
ENSG00000141026_MED9	0.450836991813786	4
ENSG00000108551_RASD1	0.16319868571520812	4
ENSG00000133027_PEMT	0.7054956049462461	8
ENSG00000108557_RAI1	0.8080883786782901	4
ENSG00000072310_SREBF1	0.17152580727673894	8
ENSG00000175662_TOM1L2	0.5822035741120354	6
ENSG00000171962_DRC3	0.1952609500802106	15
ENSG00000171953_ATPAF2	0.0824063021981285	8
ENSG00000141034_GID4	0.9485419754658415	1
ENSG00000108591_DRG2	0.01080999980998354	7
ENSG00000091536_MYO15A	0.7875254862743795	50
ENSG00000091542_ALKBH5	0.742125372510399	1
ENSG00000131899_LLGL1	0.09680098171901919	8
ENSG00000177731_FLII	0.26387703367200066	21
ENSG00000177427_MIEF2	0.2527416965130249	9
ENSG00000177302_TOP3A	0.9746924320265451	9
ENSG00000176994_SMCR8	0.16718284616068957	4
ENSG00000176974_SHMT1	0.3274060720866395	9
ENSG00000214860_EVPLL	2.0	8
ENSG00000171916_LGALS9C	0.23250471810236217	10
ENSG00000189375_TBC1D28	0.22721020727435093	9
ENSG00000249459_ZNF286B	0.8569977301256164	5
ENSG00000108448_TRIM16L	0.8189642437643249	8
ENSG00000171931_FBXW10	0.2196275232601932	24
ENSG00000171928_TVP23B	0.8997450438130052	6
ENSG00000141127_PRPSAP2	0.06382152834079668	4
ENSG00000154025_SLC5A10	0.7201143236882055	14
ENSG00000188522_FAM83G	0.052264877971871515	3
ENSG00000154016_GRAP	0.815840431561474	2
ENSG00000189152_GRAPL	0.35563460947377146	1
ENSG00000072134_EPN2	0.34946721237763256	6
ENSG00000108641_B9D1	0.74085240589226	11
ENSG00000166484_MAPK7	0.4124758092433878	4
ENSG00000166482_MFAP4	0.6822571167163516	6
ENSG00000128482_RNF112	0.4494708359932864	3
ENSG00000142494_SLC47A1	0.9854854115894239	15
ENSG00000072210_ALDH3A2	0.7209799427102096	10
ENSG00000180638_SLC47A2	0.1589274073296847	11
ENSG00000108602_ALDH3A1	0.3201831244642137	17
ENSG00000083290_ULK2	0.6459482857822499	9
ENSG00000108599_AKAP10	0.7298976410072604	5
ENSG00000128487_SPECC1	0.5099162933908368	6
ENSG00000170298_LGALS9B	0.14602548232420243	12
ENSG00000214819_CDRT15L2	0.6672000212530333	7
ENSG00000205212_CCDC144NL	0.9102633449695445	11
ENSG00000124422_USP22	0.9398158386313021	1
ENSG00000109016_DHRS7B	0.5529199783306913	11
ENSG00000034152_MAP2K3	0.12487094243312413	11
ENSG00000184185_KCNJ12	0.1636180588073447	2
ENSG00000212719_C17orf51	0.23942298331080936	4
ENSG00000109046_WSB1	0.80386450648462	3
ENSG00000141068_KSR1	0.6449261878265149	1
ENSG00000168961_LGALS9	0.3220792301355714	7
ENSG00000007171_NOS2	0.7121809374057496	17
ENSG00000266202_AC005697.1	0.6008400373297048	1
ENSG00000232859_LYRM9	0.7763836432671749	3
ENSG00000087095_NLK	0.9258315830527847	2
ENSG00000109084_TMEM97	0.551347110776125	4
ENSG00000109083_IFT20	0.7091003275762215	1
ENSG00000109079_TNFAIP1	0.6114286947326002	5
ENSG00000004142_POLDIP2	0.3896128350525898	6
ENSG00000244045_TMEM199	0.17821910826925602	3
ENSG00000274529_SEBOX	0.9240178092110863	2
ENSG00000273171_AC002094.3	0.5394561643955261	2
ENSG00000004139_SARM1	0.3423581883456229	16
ENSG00000109072_VTN	0.5543784803057811	6
ENSG00000076351_SLC46A1	0.5851901097778828	4
ENSG00000258472_AC005726.1	0.17114064874158563	9
ENSG00000007216_SLC13A2	0.5286962872799641	7
ENSG00000109101_FOXN1	0.6268990395778324	1
ENSG00000109103_UNC119	0.9517485379522662	6
ENSG00000087111_PIGS	0.3717192152321538	11
ENSG00000109107_ALDOC	0.5033404336577267	5
ENSG00000076382_SPAG5	0.6978769233509075	15
ENSG00000167524_RSKR	0.20819686214181576	14
ENSG00000007202_KIAA0100	0.7254511894446977	21
ENSG00000132581_SDF2	0.700051608922677	2
ENSG00000167525_PROCA1	0.008424377084575774	10
ENSG00000109113_RAB34	0.7263406214748258	11
ENSG00000198242_RPL23A	0.9239783584294179	2
ENSG00000160606_TLCD1	0.9682470023930337	8
ENSG00000160602_AC010761.1	0.879002273849167	15
ENSG00000076604_TRAF4	0.0008676487381191755	6
ENSG00000173065_FAM222B	0.7481522737891239	3
ENSG00000132591_ERAL1	0.63891709611656	7
ENSG00000132589_FLOT2	0.4015037504801693	4
ENSG00000167536_DHRS13	0.3331413378683914	8
ENSG00000109118_PHF12	0.18168763281135514	4
ENSG00000179761_PIPOX	0.8929645350424303	10
ENSG00000063015_SEZ6	0.5115642957218745	15
ENSG00000196535_MYO18A	0.09218336025246066	14
ENSG00000221995_TIAF1	0.011497133354725575	3
ENSG00000108255_CRYBA1	0.042480395133512094	11
ENSG00000108256_NUFIP2	0.9289469832639148	1
ENSG00000160551_TAOK1	0.190399362344303	1
ENSG00000168792_ABHD15	0.4245364256113874	5
ENSG00000167543_TP53I13	0.7955865304619603	7
ENSG00000108262_GIT1	0.699378965936194	6
ENSG00000198720_ANKRD13B	0.4933928718649573	3
ENSG00000167549_CORO6	0.006004730141727865	12
ENSG00000141298_SSH2	0.3541127332217717	7
ENSG00000176927_EFCAB5	0.29146660892195964	28
ENSG00000126653_NSRP1	0.9161091456541303	4
ENSG00000108576_SLC6A4	0.63027496400229	7
ENSG00000108578_BLMH	0.05678700255489344	7
ENSG00000182271_TMIGD1	0.8283483096160994	5
ENSG00000108582_CPD	0.7941225533692617	9
ENSG00000108587_GOSR1	0.19873064492196524	3
ENSG00000176390_CRLF3	0.5696790466121411	8
ENSG00000176208_ATAD5	0.673938697167863	7
ENSG00000172171_TEFM	0.21287462340278074	3
ENSG00000184060_ADAP2	0.8012043352733571	9
ENSG00000181481_RNF135	0.030091366487412397	8
ENSG00000196712_NF1	0.5157832942561531	18
ENSG00000126861_OMG	0.6778806837663824	1
ENSG00000185862_EVI2B	0.3515960209982594	3
ENSG00000265118_AC134669.1	0.9124457295677784	3
ENSG00000126860_EVI2A	0.7663057872418175	4
ENSG00000131242_RAB11FIP4	0.7369350239853363	2
ENSG00000172301_COPRS	0.42580758168068056	4
ENSG00000108651_UTP6	0.9684413586974242	9
ENSG00000185158_LRRC37B	0.20620062700346087	11
ENSG00000126858_RHOT1	0.01429543680440537	11
ENSG00000141314_RHBDL3	0.9941531455384583	5
ENSG00000108666_C17orf75	0.0967066747952191	5
ENSG00000010244_ZNF207	0.019893565219013087	1
ENSG00000108671_PSMD11	0.3095671122584711	1
ENSG00000176658_MYO1D	0.43863159496975246	16
ENSG00000006042_TMEM98	0.24129085044896836	1
ENSG00000141316_SPACA3	0.6435721099033427	3
ENSG00000108684_ASIC2	0.0163085352979927	3
ENSG00000108688_CCL7	0.7715644106183944	4
ENSG00000181374_CCL13	0.4208171602582129	2
ENSG00000108702_CCL1	0.6867254924316453	1
ENSG00000181291_TMEM132E	0.8151236952889743	4
ENSG00000132141_CCT6B	0.2747745335633107	7
ENSG00000198783_ZNF830	0.3979631153175289	3
ENSG00000005156_LIG3	0.472713017874274	15
ENSG00000092871_RFFL	0.27870107524625864	2
ENSG00000267618_AC004223.3	0.5736404467252404	11
ENSG00000185379_RAD51D	0.8132513711369054	18
ENSG00000073598_FNDC8	0.26699402870121514	5
ENSG00000073536_NLE1	0.7495845832514374	3
ENSG00000141161_UNC45B	0.2760018333717146	8
ENSG00000164729_SLC35G3	0.866428863801682	5
ENSG00000166750_SLFN5	0.01945444956503617	7
ENSG00000172716_SLFN11	0.15179711219456704	19
ENSG00000172123_SLFN12	0.297887002241882	10
ENSG00000154760_SLFN13	0.8333852940493542	16
ENSG00000205045_SLFN12L	0.2232821010793058	7
ENSG00000236320_SLFN14	0.37514985511024357	9
ENSG00000108733_PEX12	0.2614314776487361	8
ENSG00000006125_AP2B1	0.019766553974099654	6
ENSG00000270647_TAF15	0.7659046686819682	6
ENSG00000270885_RASL10B	0.5591501729129318	1
ENSG00000270765_GAS2L2	0.8260324844594633	17
ENSG00000271447_MMP28	0.22729320976198353	11
ENSG00000270806_C17orf50	0.6945423665582315	8
ENSG00000270379_HEATR9	0.28250110691863384	22
ENSG00000271503_CCL5	0.820527743809504	4
ENSG00000278023_RDM1	0.0854920764133762	10
ENSG00000275722_LYZL6	0.8305206867229418	5
ENSG00000275152_CCL16	0.13077519321806808	1
ENSG00000276409_CCL14	0.5718888781656675	4
ENSG00000275688_CCL15-CCL14	0.8512630832919277	2
ENSG00000274736_CCL23	0.3909597062421454	1
ENSG00000275385_CCL18	0.39894827491757734	4
ENSG00000277632_CCL3	0.7465383351853512	4
ENSG00000275302_CCL4	0.2955657863492688	2
ENSG00000274808_TBC1D3B	0.19388761696388523	12
ENSG00000276085_CCL3L1	0.5154342119340549	2
ENSG00000276070_CCL4L2	0.5249186851157785	6
ENSG00000275954_TBC1D3F	0.0320905535189826	18
ENSG00000273611_ZNHIT3	0.9217154831756946	6
ENSG00000278259_MYO19	0.2943616291984167	21
ENSG00000277161_PIGW	0.7055629632704936	6
ENSG00000278535_DHRS11	0.22794307253520119	6
ENSG00000278619_MRM1	0.10896503121201051	7
ENSG00000275700_AATF	0.39415167578143273	12
ENSG00000278540_ACACA	0.2853665207975461	9
ENSG00000278505_C17orf78	0.23582794795187478	5
ENSG00000276234_TADA2A	0.682308118286942	8
ENSG00000276023_DUSP14	0.45454554347501774	1
ENSG00000275066_SYNRG	0.27366069752519406	5
ENSG00000278053_DDX52	0.06846589533264213	10
ENSG00000275410_HNF1B	0.21365984151889728	2
ENSG00000273513_TBC1D3K	0.6332055622916654	1
ENSG00000274512_TBC1D3L	0.3386266678990969	5
ENSG00000278845_MRPL45	0.6051139935198064	5
ENSG00000277399_GPR179	0.8241983106735221	29
ENSG00000274211_SOCS7	0.8050966152817892	1
ENSG00000275832_ARHGAP23	0.9127315782818084	11
ENSG00000277363_SRCIN1	0.47351322818706376	2
ENSG00000275023_MLLT6	0.49323728877168826	4
ENSG00000277972_CISD3	0.6843164651195988	5
ENSG00000277258_PCGF2	0.6349881104458218	4
ENSG00000277791_PSMB3	0.7747386503036412	1
ENSG00000273559_CWC25	0.8326758700639879	2
ENSG00000275489_C17orf98	0.3829323870458483	1
ENSG00000125691_RPL23	0.9419792028439049	3
ENSG00000002834_LASP1	0.6964585646072383	6
ENSG00000204952_FBXO47	0.4466029094624301	4
ENSG00000161381_PLXDC1	0.9323006804096458	8
ENSG00000141748_ARL5C	0.5133487960591324	2
ENSG00000067191_CACNB1	0.7230634053462948	3
ENSG00000108298_RPL19	0.2214929774665486	2
ENSG00000141750_STAC2	0.6255201422955823	8
ENSG00000108306_FBXL20	0.23874977473996317	2
ENSG00000125686_MED1	0.27686778772921383	2
ENSG00000167258_CDK12	0.08851528003983766	3
ENSG00000171532_NEUROD2	0.4708395131575077	2
ENSG00000131771_PPP1R1B	0.8138579175946538	2
ENSG00000131748_STARD3	0.7062024126169424	11
ENSG00000173991_TCAP	0.07725539193815234	3
ENSG00000141744_PNMT	0.5612619901991707	4
ENSG00000161395_PGAP3	0.6893438281212158	7
ENSG00000141736_ERBB2	0.5266147469481572	9
ENSG00000141741_MIEN1	0.9503704382453593	6
ENSG00000141738_GRB7	0.2739389940091147	10
ENSG00000161405_IKZF3	0.8815385233852548	1
ENSG00000186075_ZPBP2	0.04128392257354141	7
ENSG00000073605_GSDMB	0.6054868877729754	11
ENSG00000172057_ORMDL3	0.9062671750116956	4
ENSG00000204913_LRRC3C	0.33641384024263243	2
ENSG00000167914_GSDMA	0.8118805696714377	16
ENSG00000108344_PSMD3	0.10347387123751972	1
ENSG00000108342_CSF3	0.30506149758337964	3
ENSG00000008838_MED24	0.24263896125542694	19
ENSG00000126351_THRA	0.5036943569897825	4
ENSG00000126368_NR1D1	0.10588263071336601	1
ENSG00000188895_MSL1	0.10837666543569857	4
ENSG00000108349_CASC3	0.3343892676159971	4
ENSG00000108352_RAPGEFL1	0.0678433090439865	2
ENSG00000171475_WIPF2	0.1920736993092389	4
ENSG00000094804_CDC6	0.4638257948213499	4
ENSG00000131759_RARA	0.3192218504119674	4
ENSG00000183153_GJD3	0.7010096916784864	5
ENSG00000131747_TOP2A	0.926824466499061	9
ENSG00000141753_IGFBP4	0.7229879889347981	3
ENSG00000131746_TNS4	0.07671308204191862	7
ENSG00000126353_CCR7	0.1396109383973151	1
ENSG00000073584_SMARCE1	0.5482783662686269	4
ENSG00000264058_AC073508.2	0.009150564452092502	5
ENSG00000213424_KRT222	0.013313710304363346	4
ENSG00000167916_KRT24	0.8085042370021323	14
ENSG00000204897_KRT25	0.9498329225979538	9
ENSG00000186393_KRT26	0.21712471456527793	12
ENSG00000171446_KRT27	0.7871109875918945	6
ENSG00000173908_KRT28	0.3192747432159646	7
ENSG00000186395_KRT10	0.7471092868779415	3
ENSG00000167920_TMEM99	0.19889899173272663	4
ENSG00000187242_KRT12	0.3749584545386594	8
ENSG00000171431_KRT20	0.9697254270155811	8
ENSG00000108244_KRT23	0.30195122161186805	12
ENSG00000196859_KRT39	0.7992998965956574	7
ENSG00000204889_KRT40	0.3997011961899535	6
ENSG00000212899_KRTAP3-3	0.34954441921201873	7
ENSG00000212900_KRTAP3-2	0.8296310142856795	1
ENSG00000212901_KRTAP3-1	0.3737216047283499	1
ENSG00000221852_KRTAP1-5	0.8878066390510571	4
ENSG00000204887_KRTAP1-4	0.42975154689385975	3
ENSG00000221880_KRTAP1-3	0.4751112039719856	4
ENSG00000188581_KRTAP1-1	0.8290502945645928	4
ENSG00000212725_KRTAP2-1	0.17296984190745057	13
