gene	linb	nSNP
ENSG00000134532_SOX5	0.6613649933442243	3
ENSG00000060982_BCAT1	0.5509336995006231	11
ENSG00000118308_LRMP	0.33523835443817007	15
ENSG00000118307_CASC1	0.45069540818038656	19
ENSG00000205707_ETFRF1	0.8444133599049948	3
ENSG00000133703_KRAS	0.8312392888395146	2
ENSG00000152936_LMNTD1	0.7207414014382502	13
ENSG00000123094_RASSF8	0.30283929091594286	3
ENSG00000123095_BHLHE41	0.27895380464300334	3
ENSG00000123096_SSPN	0.33727512583323993	9
ENSG00000123104_ITPR2	0.5352578037044489	30
ENSG00000064102_INTS13	0.9427074220626728	2
ENSG00000111790_FGFR1OP2	2.0	4
ENSG00000064115_TM7SF3	0.04018511412239145	8
ENSG00000152944_MED21	0.2595748275168591	2
ENSG00000214700_C12orf71	0.8981796537971123	2
ENSG00000211455_STK38L	0.4025063520081247	4
ENSG00000029153_ARNTL2	0.01959145076075297	7
ENSG00000165935_SMCO2	0.5061508127722062	11
ENSG00000110841_PPFIBP1	0.2694212965443672	18
ENSG00000174236_REP15	0.6482893225374136	5
ENSG00000061794_MRPS35	0.80725715950523	10
ENSG00000205693_MANSC4	0.1416706727313677	6
ENSG00000087448_KLHL42	0.2783508635508656	3
ENSG00000087494_PTHLH	0.8478388567323017	1
ENSG00000123106_CCDC91	0.4386812177899624	6
ENSG00000064763_FAR2	0.13396589722161079	3
ENSG00000087502_ERGIC2	0.03847638201868797	6
ENSG00000187950_OVCH1	0.21620386191864482	28
ENSG00000133687_TMTC1	0.4473959693998417	12
ENSG00000133704_IPO8	0.8901831055042548	13
ENSG00000110888_CAPRIN2	0.7311031202789262	10
ENSG00000110900_TSPAN11	0.7703543935797951	3
ENSG00000013573_DDX11	0.08931833754183482	35
ENSG00000139146_SINHCAF	0.44317026771720713	1
ENSG00000170456_DENND5B	0.41476762220394514	5
ENSG00000139160_ETFBKMT	0.13666581932478727	1
ENSG00000151743_AMN1	0.6702952993475801	6
ENSG00000188375_H3F3C	0.15919202086632545	2
ENSG00000174718_RESF1	0.8486347138991592	7
ENSG00000151746_BICD1	0.0476180295938986	3
ENSG00000139132_FGD4	0.41621704957437244	12
ENSG00000087470_DNM1L	0.8786647987620241	9
ENSG00000139131_YARS2	0.7752675346708178	8
ENSG00000057294_PKP2	0.1867792484145585	14
ENSG00000110975_SYT10	0.2529875503543997	5
ENSG00000139133_ALG10	0.608164667534872	9
ENSG00000175548_ALG10B	0.7455090371731994	6
ENSG00000139117_CPNE8	0.2950398851308833	8
ENSG00000139116_KIF21A	0.03794826523885875	9
ENSG00000173208_ABCD2	0.9501426995917402	3
ENSG00000180116_C12orf40	0.2218704746852347	16
ENSG00000151229_SLC2A13	0.44302611211762244	3
ENSG00000188906_LRRK2	0.4020906574695108	28
ENSG00000205592_MUC19	0.26390259803776606	55
ENSG00000018236_CNTN1	0.3155120507611342	6
ENSG00000165966_PDZRN4	0.35280522178014784	14
ENSG00000151233_GXYLT1	0.810946647571416	1
ENSG00000015153_YAF2	0.49390738687388025	6
ENSG00000134283_PPHLN1	0.4624102492784077	8
ENSG00000139168_ZCRB1	0.24899954548804193	3
ENSG00000139174_PRICKLE1	0.5688471146211855	2
ENSG00000173157_ADAMTS20	0.9856551373159801	37
ENSG00000129317_PUS7L	0.37355328057508075	13
ENSG00000198001_IRAK4	0.31574223407809454	2
ENSG00000151239_TWF1	0.6901415170941823	5
ENSG00000139173_TMEM117	0.47160594040535686	7
ENSG00000184613_NELL2	0.7886708657535227	5
ENSG00000185610_DBX2	0.3223901490798151	6
ENSG00000177119_ANO6	0.7070494353364176	23
ENSG00000189079_ARID2	0.11846587852342338	5
ENSG00000139218_SCAF11	0.6950495286948267	11
ENSG00000111371_SLC38A1	0.2054483781273495	6
ENSG00000134294_SLC38A2	0.11341340370240749	4
ENSG00000139209_SLC38A4	0.11345914306704641	1
ENSG00000139211_AMIGO2	0.48722169734586274	2
ENSG00000179715_PCED1B	0.22012912639479454	2
ENSG00000005175_RPAP3	0.29153531181722747	10
ENSG00000111405_ENDOU	0.707833381864806	11
ENSG00000079337_RAPGEF3	0.1669358215328718	18
ENSG00000211584_SLC48A1	0.6527547527323796	3
ENSG00000061273_HDAC7	0.21052579316954045	8
ENSG00000111424_VDR	0.9258864279894625	7
ENSG00000134291_TMEM106C	0.47166116268980307	9
ENSG00000139219_COL2A1	0.9004312169252635	4
ENSG00000079387_SENP1	0.09426853686394021	4
ENSG00000152556_PFKM	0.4107794241415621	14
ENSG00000177981_ASB8	0.6466305380678203	6
ENSG00000177875_CCDC184	0.26885159626856003	1
ENSG00000187166_H1FNT	0.5206025446167588	6
ENSG00000167528_ZNF641	0.46994737053079094	8
ENSG00000139223_ANP32D	0.6312050464227374	4
ENSG00000177627_C12orf54	0.6754393341479759	2
ENSG00000284723_OR8S1	0.49904736518344817	3
ENSG00000167531_LALBA	0.8711582855410616	1
ENSG00000139620_KANSL2	0.9034940726354261	8
ENSG00000129315_CCNT1	0.41296841975248155	2
ENSG00000174233_ADCY6	0.19428486698924674	8
ENSG00000167535_CACNB3	0.8653311642926059	6
ENSG00000174243_DDX23	0.11688013883168913	3
ENSG00000272822_AC073610.2	0.939317099076936	2
ENSG00000139537_CCDC65	0.18537026925917854	12
ENSG00000134285_FKBP11	0.46534934571048037	10
ENSG00000134287_ARF3	0.3802628688052029	1
ENSG00000169884_WNT10B	0.7700707080968978	5
ENSG00000125084_WNT1	0.05780651241409518	2
ENSG00000181418_DDN	0.41493562507633375	2
ENSG00000181929_PRKAG1	0.09057269242113919	14
ENSG00000167548_KMT2D	0.509772120369045	4
ENSG00000167550_RHEBL1	0.2734993833330507	7
ENSG00000139549_DHH	0.6731883411397568	1
ENSG00000139636_LMBR1L	0.5093385306699922	10
ENSG00000123416_TUBA1B	0.5365375679143125	1
ENSG00000167552_TUBA1A	0.9134922288989644	1
ENSG00000167553_TUBA1C	0.10779908029728702	2
ENSG00000135406_PRPH	0.7706428921671494	8
ENSG00000135451_TROAP	0.4862321532479533	16
ENSG00000186897_C1QL4	0.6111632079260061	1
ENSG00000178401_DNAJC22	0.8585584885694819	6
ENSG00000123352_SPATS2	0.12202806223321105	2
ENSG00000135519_KCNH3	0.883764023682905	1
ENSG00000187778_MCRS1	0.22668990698928582	7
ENSG00000110844_PRPF40B	0.0019094829587906759	5
ENSG00000135436_FAM186B	0.47665163011691747	17
ENSG00000161791_FMNL3	0.25467919286180707	9
ENSG00000139644_TMBIM6	0.38179264672621205	3
ENSG00000167566_NCKAP5L	0.29007745914049343	6
ENSG00000186666_BCDIN3D	0.8462396576698942	4
ENSG00000135472_FAIM2	0.9746776859612104	5
ENSG00000167580_AQP2	0.4634141347022813	4
ENSG00000161798_AQP5	0.4057147463097248	2
ENSG00000086159_AQP6	0.43577496719229947	6
ENSG00000161800_RACGAP1	0.03641302039941485	7
ENSG00000110881_ASIC1	0.4413703707175739	3
ENSG00000066117_SMARCD1	0.9248693746138699	2
ENSG00000167588_GPD1	0.8095580268507907	6
ENSG00000139624_CERS5	0.47882303105307	7
ENSG00000050405_LIMA1	0.4363270699875187	12
ENSG00000185958_FAM186A	0.605899624185625	25
ENSG00000161813_LARP4	0.30556456221648887	6
ENSG00000066084_DIP2B	0.28426247685898365	10
ENSG00000123268_ATF1	0.09919891973226647	3
ENSG00000186452_TMPRSS12	0.6405800200625711	4
ENSG00000185432_METTL7A	0.1697279526256401	3
ENSG00000214511_HIGD1C	0.7775523873858601	2
ENSG00000110911_SLC11A2	0.9929749254932281	11
ENSG00000050426_LETMD1	0.9848836140060461	14
ENSG00000135457_TFCP2	0.5220644683466968	3
ENSG00000183283_DAZAP2	0.7322519814943818	7
ENSG00000170545_SMAGP	0.7412757375934723	1
ENSG00000110934_BIN2	0.3628077122207881	5
ENSG00000139610_CELA1	0.1922808873715276	4
ENSG00000139629_GALNT6	0.764273103893371	6
ENSG00000050438_SLC4A8	0.6469593233906725	9
ENSG00000196876_SCN8A	0.5857229045399072	1
ENSG00000261308_FIGNL2	0.7766644506147097	2
ENSG00000167612_ANKRD33	0.19297491109669018	9
ENSG00000139567_ACVRL1	0.5952660571164833	2
ENSG00000135503_ACVR1B	0.957377571070725	4
ENSG00000161835_GRASP	0.6596463721884319	4
ENSG00000123358_NR4A1	0.3321809074839659	14
ENSG00000123395_ATG101	0.12454554440364929	2
ENSG00000167767_KRT80	0.09573314639481345	4
ENSG00000135480_KRT7	0.9806881621395565	7
ENSG00000170442_KRT86	0.5750561092018103	12
ENSG00000205426_KRT81	0.9065564100343351	15
ENSG00000170523_KRT83	0.5998407671090097	6
ENSG00000135443_KRT85	0.8382108155848729	5
ENSG00000161849_KRT84	0.6501106179401561	3
ENSG00000161850_KRT82	0.5815033727187321	7
ENSG00000170454_KRT75	0.9488130154742526	8
ENSG00000185479_KRT6B	0.08281123310207827	5
ENSG00000170465_KRT6C	0.5525093701373394	14
ENSG00000205420_KRT6A	0.6646156913004823	3
ENSG00000186081_KRT5	0.8727176881113323	6
ENSG00000139648_KRT71	0.1978862247178208	8
ENSG00000170484_KRT74	0.9629877301663858	7
ENSG00000170486_KRT72	0.0856258831677773	5
ENSG00000186049_KRT73	0.5784762751071049	10
ENSG00000172867_KRT2	0.12443861435233616	4
ENSG00000167768_KRT1	0.3877723594612382	6
ENSG00000189182_KRT77	0.2573468503963797	11
ENSG00000185069_KRT76	0.21357468823925818	9
ENSG00000186442_KRT3	0.43842634840535455	4
ENSG00000170477_KRT4	0.7304754123686438	13
ENSG00000185640_KRT79	0.5845066546500035	18
ENSG00000170423_KRT78	0.8400795524354934	9
ENSG00000170421_KRT8	0.9259897565254555	9
ENSG00000111057_KRT18	0.11323662830910064	2
ENSG00000063046_EIF4B	0.46761984184065597	1
ENSG00000111077_TNS2	0.5028746070169374	16
ENSG00000167778_SPRYD3	0.2575550148963939	3
ENSG00000167779_IGFBP6	0.6486328543225288	7
ENSG00000167780_SOAT2	0.5580945037900835	14
ENSG00000139631_CSAD	0.9850524192768931	21
ENSG00000139651_ZNF740	0.4868118825173118	1
ENSG00000139626_ITGB7	0.3417852393392	7
ENSG00000172819_RARG	0.5003879799154208	6
ENSG00000182544_MFSD5	0.9199828885460555	3
ENSG00000135476_ESPL1	0.15843849376018715	10
ENSG00000123349_PFDN5	0.8558010457612393	2
ENSG00000139637_C12orf10	0.5444586972896979	13
ENSG00000094914_AAAS	0.04282498915223465	18
ENSG00000170374_AC073611.1	0.49663369177743144	2
ENSG00000185591_SP1	0.4064140264621434	1
ENSG00000135409_AMHR2	0.6027448517532076	10
ENSG00000205352_PRR13	0.5416666629802798	3
ENSG00000197111_PCBP2	0.04478875725826681	2
ENSG00000139546_TARBP2	0.14139570853420658	4
ENSG00000267281_ATF7-NPFF	0.13195492960957456	2
ENSG00000139574_NPFF	0.906950167247033	5
ENSG00000135390_ATP5MC2	0.3680120587037051	6
ENSG00000012822_CALCOCO1	0.4224522943504665	9
ENSG00000123364_HOXC13	0.04606154516806704	1
ENSG00000123407_HOXC12	0.174896847160527	6
ENSG00000123388_HOXC11	0.8499601972762171	4
ENSG00000180818_HOXC10	0.4965035083240604	3
ENSG00000273049_AC012531.3	0.9726593754280941	2
ENSG00000197757_HOXC6	0.1975065955068951	3
ENSG00000180806_HOXC9	0.4663716896114336	4
ENSG00000037965_HOXC8	0.9896010579244306	3
ENSG00000198353_HOXC4	0.6808144743766462	3
ENSG00000172789_HOXC5	0.6170691991060249	7
ENSG00000123415_SMUG1	0.26219306537768583	7
ENSG00000135486_HNRNPA1	0.4779345566780645	1
ENSG00000123405_NFE2	0.969140291554847	2
ENSG00000111481_COPZ1	0.17534814759340733	2
ENSG00000139572_GPR84	0.27861373629633	6
ENSG00000161642_ZNF385A	0.8346729342266564	4
ENSG00000161638_ITGA5	0.08576882194651614	4
ENSG00000170627_GTSF1	0.4302229958635756	5
ENSG00000123338_NCKAP1L	0.887725712303016	8
ENSG00000123360_PDE1B	0.4213253710729553	2
ENSG00000135447_PPP1R1A	0.640778080161126	6
ENSG00000135413_LACRT	0.6660013819323627	7
ENSG00000161634_DCD	0.7652338459660651	7
ENSG00000172551_MUCL1	0.5898322053447306	6
ENSG00000135426_TESPA1	0.97808082534959	4
ENSG00000123307_NEUROD4	0.5120693926023531	3
ENSG00000170605_OR9K2	0.5157743671770888	6
ENSG00000179919_OR10A7	1.0	1
ENSG00000197706_OR6C74	0.3328833695615049	1
ENSG00000188324_OR6C6	0.5947296254961204	5
ENSG00000205330_OR6C1	0.30789574498827177	3
ENSG00000205329_OR6C3	0.4766494812843647	5
ENSG00000187857_OR6C75	0.4099852876466217	5
ENSG00000205328_OR6C65	0.45124225011342856	1
ENSG00000185821_OR6C76	0.10126538729901735	2
ENSG00000179695_OR6C2	0.836596093743972	2
ENSG00000184954_OR6C70	0.4352770492911867	4
ENSG00000205327_OR6C68	0.8571633886895653	3
ENSG00000179626_OR6C4	0.02584675737884723	4
ENSG00000179615_OR2AP1	0.07361238977726359	5
ENSG00000175398_OR10P1	0.6880728395721012	1
ENSG00000170439_METTL7B	0.5664300694725604	5
ENSG00000135424_ITGA7	0.5926552857309465	23
ENSG00000258311_AC009779.3	0.9827708659047729	4
ENSG00000135441_BLOC1S1	0.7439323268094832	4
ENSG00000135437_RDH5	0.5193607698062852	11
ENSG00000135404_CD63	0.5586860047748783	7
ENSG00000205323_SARNP	0.108879543654959	4
ENSG00000257390_AC023055.1	0.05505483430369895	4
ENSG00000135392_DNAJC14	0.326558524527673	5
ENSG00000123342_MMP19	0.8291605501779427	20
ENSG00000170473_PYM1	0.7378941976661142	2
ENSG00000065357_DGKA	0.6915222903699894	7
ENSG00000185664_PMEL	0.9414240070573539	15
ENSG00000123374_CDK2	0.9574729439350289	1
ENSG00000111540_AC034102.1	0.23304707439157657	2
ENSG00000139531_SUOX	0.2288698593298879	8
ENSG00000123411_IKZF4	0.3218337328400498	2
ENSG00000197728_RPS26	0.8796307834866206	2
ENSG00000065361_ERBB3	0.8549243239352922	19
ENSG00000257411_AC034102.3	0.16651057323091445	2
ENSG00000170515_PA2G4	0.1547752337799928	1
ENSG00000229117_RPL41	0.2742662184628408	2
ENSG00000139641_ESYT1	0.4484080859884011	19
ENSG00000135482_ZC3H10	0.05629507065853556	2
ENSG00000196465_MYL6B	0.1630354375663453	5
ENSG00000092841_MYL6	0.9786150744593098	9
ENSG00000181852_RNF41	0.6830576684165186	1
ENSG00000139579_NABP2	0.150430595386999	2
ENSG00000139540_SLC39A5	0.5500789742545567	8
ENSG00000139645_ANKRD52	0.6742144489504178	1
ENSG00000135469_COQ10A	0.7191833255517015	3
ENSG00000062485_CS	0.467716500301242	6
ENSG00000144785_AC073896.1	0.2990567566178385	2
ENSG00000257727_CNPY2	0.9344549360171558	2
ENSG00000135473_PAN2	0.973677937147535	5
ENSG00000110944_IL23A	0.6189079631869897	1
ENSG00000170581_STAT2	0.236512798947629	1
ENSG00000175336_APOF	0.9238625307411676	2
ENSG00000111602_TIMELESS	0.8836690576982504	26
ENSG00000135517_MIP	0.94636697132649	3
ENSG00000285528_AC097104.1	0.7187652393536516	4
ENSG00000176422_SPRYD4	0.4887991555733332	3
ENSG00000135423_GLS2	0.7620159003672804	7
ENSG00000076067_RBMS2	0.2242568178590052	7
ENSG00000076108_BAZ2A	0.6308522202334642	6
ENSG00000110955_ATP5F1B	0.6752801413178593	2
ENSG00000110958_PTGES3	0.42471164787349736	2
ENSG00000196531_NACA	0.24879382708448117	6
ENSG00000285625_AC117378.1	0.3668086479169417	3
ENSG00000198056_PRIM1	0.4283758828244497	6
ENSG00000025423_HSD17B6	0.048892532649384535	7
ENSG00000170426_SDR9C7	0.7416156372489651	4
ENSG00000139547_RDH16	0.12873275946752005	10
ENSG00000166856_GPR182	0.40684856907955824	2
ENSG00000166860_ZBTB39	0.44219148304416156	3
ENSG00000166863_TAC3	0.2724480802325946	3
ENSG00000166866_MYO1A	0.8128239356032343	24
ENSG00000166881_NEMP1	0.11951427910146051	2
