gene	linb	nSNP
ENSG00000178988_MRFAP1L1	0.702726871595267	2
ENSG00000186222_BLOC1S4	0.7521466814637058	2
ENSG00000170871_KIAA0232	0.5078545146570926	6
ENSG00000132405_TBC1D14	0.5408437248323501	5
ENSG00000173013_CCDC96	0.2581968810492783	7
ENSG00000173011_TADA2B	0.593882669960927	2
ENSG00000109519_GRPEL1	0.7797966831775905	2
ENSG00000184985_SORCS2	0.31841596751804135	12
ENSG00000178597_PSAPL1	0.10066403993875572	7
ENSG00000196526_AFAP1	0.017699207030738906	20
ENSG00000163995_ABLIM2	0.08497549167113416	8
ENSG00000125089_SH3TC1	0.1702488871223835	30
ENSG00000170801_HTRA3	0.9872197898066968	7
ENSG00000087008_ACOX3	0.7607467526598968	17
ENSG00000155275_TRMT44	0.9848689231034695	24
ENSG00000155269_GPR78	0.8997863132504331	12
ENSG00000109625_CPZ	0.8240193759742592	32
ENSG00000215612_HMX1	0.2048207772188576	1
ENSG00000186146_DEFB131A	0.6366873267009356	5
ENSG00000109667_SLC2A9	0.18531230715027125	5
ENSG00000169676_DRD5	0.13335558934511038	8
ENSG00000071127_WDR1	2.0	3
ENSG00000178163_ZNF518B	0.8593306988394587	4
ENSG00000109684_CLNK	0.5078491571670809	16
ENSG00000002587_HS3ST1	0.7310049067469717	2
ENSG00000157869_RAB28	0.6398294674166942	7
ENSG00000109705_NKX3-2	0.5670843139319304	1
ENSG00000038219_BOD1L1	0.5890766340313662	8
ENSG00000137449_CPEB2	0.3998249676196485	8
ENSG00000163145_C1QTNF7	0.34292673672103735	5
ENSG00000048342_CC2D2A	0.7622587345327287	30
ENSG00000118564_FBXL5	0.19449680136951075	8
ENSG00000237765_FAM200B	0.10671192586336709	6
ENSG00000109743_BST1	0.7144979553535553	13
ENSG00000004468_CD38	0.7889254291665688	8
ENSG00000137440_FGFBP1	0.04397847161617885	4
ENSG00000137441_FGFBP2	0.9581074304451095	4
ENSG00000007062_PROM1	0.44079046562285107	19
ENSG00000169762_TAPT1	0.14832218106735096	3
ENSG00000169744_LDB2	0.5399102794539797	4
ENSG00000151552_QDPR	0.7975954056701888	4
ENSG00000249581_CLRN2	0.6635978218822178	1
ENSG00000002549_LAP3	0.1942830390884166	10
ENSG00000118579_MED28	0.11386403399874323	6
ENSG00000047662_FAM184B	0.22276096774371656	19
ENSG00000163257_DCAF16	0.9590091883683421	4
ENSG00000109805_NCAPG	0.6318442369040483	11
ENSG00000178177_LCORL	0.8132367718228768	8
ENSG00000145147_SLIT2	0.6120409019155062	3
ENSG00000163138_PACRGL	0.7023250594005574	8
ENSG00000185774_KCNIP4	0.40923432959869666	1
ENSG00000152990_ADGRA3	0.9509574306803504	8
ENSG00000109819_PPARGC1A	0.038484003816442236	2
ENSG00000109610_SOD3	0.15043479178653474	3
ENSG00000181982_CCDC149	0.8068125957479184	10
ENSG00000153012_LGI2	0.6558925113980271	4
ENSG00000109618_SEPSECS	0.961857654558697	11
ENSG00000038210_PI4K2B	0.4461891457354812	10
ENSG00000168228_ZCCHC4	0.10226311949521028	13
ENSG00000053900_ANAPC4	0.3292945607845754	13
ENSG00000157765_SLC34A2	0.5232176359282297	11
ENSG00000091490_SEL1L3	0.19520047021263132	15
ENSG00000250317_SMIM20	0.6166796449560242	4
ENSG00000168214_RBPJ	0.021912906960737333	5
ENSG00000163394_CCKAR	0.4763226859195848	4
ENSG00000109680_TBC1D19	0.7362485010202502	2
ENSG00000109689_STIM2	0.9388071467438501	5
ENSG00000169851_PCDH7	0.3562069275502563	7
ENSG00000047365_ARAP2	0.17420180097213267	17
ENSG00000197057_DTHD1	0.9305462781892454	14
ENSG00000174145_NWD2	0.3610522489775816	7
ENSG00000154274_C4orf19	0.8999877550998149	2
ENSG00000181826_RELL1	0.2518992125290477	2
ENSG00000169299_PGM2	0.32740151740737855	8
ENSG00000065882_TBC1D1	0.08523545414355582	16
ENSG00000250254_PTTG2	0.8343188132542647	3
ENSG00000174123_TLR10	0.2890613892827685	12
ENSG00000174125_TLR1	0.27726107250010323	9
ENSG00000174130_TLR6	0.7206423393278413	6
ENSG00000197712_FAM114A1	0.2826442904137514	9
ENSG00000121895_TMEM156	0.303293174850068	9
ENSG00000109790_KLHL5	0.3370188481685239	6
ENSG00000157796_WDR19	0.6001104821664704	22
ENSG00000035928_RFC1	0.4387078394836824	6
ENSG00000134962_KLB	0.32058369688171995	6
ENSG00000163682_RPL9	0.1069049641733506	3
ENSG00000121897_LIAS	0.1539957013087645	8
ENSG00000109814_UGDH	0.8307520661819732	6
ENSG00000163683_SMIM14	0.7551259416456559	1
ENSG00000078140_UBE2K	0.17293217186766352	2
ENSG00000121892_PDS5A	0.0254163531414614	4
ENSG00000078177_N4BP2	0.5007637982644757	11
ENSG00000168421_RHOH	0.9057508293697409	1
ENSG00000174343_CHRNA9	0.01115727271619682	4
ENSG00000179299_NSUN7	0.2622724313324021	9
ENSG00000163697_APBB2	0.5784983423343493	10
ENSG00000154277_UCHL1	0.90388952917853	3
ENSG00000064042_LIMCH1	0.3504084295346379	24
ENSG00000109132_PHOX2B	0.52743775888488	1
ENSG00000109133_TMEM33	0.6505873115724806	4
ENSG00000182308_DCAF4L1	0.00028250730763801357	1
ENSG00000014824_SLC30A9	0.7027330692845547	5
ENSG00000188848_BEND4	0.031530497046006856	5
ENSG00000124406_ATP8A1	0.4672733122092939	12
ENSG00000215203_GRXCR1	0.03919890166164386	7
ENSG00000183783_KCTD8	0.8143263000059047	1
ENSG00000177752_YIPF7	0.08445215051483768	8
ENSG00000151806_GUF1	0.7370394509644911	18
ENSG00000163281_GNPDA2	0.23837178362962674	3
ENSG00000163285_GABRG1	0.8482102423558318	7
ENSG00000151834_GABRA2	0.9938573194298818	4
ENSG00000170516_COX7B2	0.5758845818936823	4
ENSG00000109158_GABRA4	0.11319876726962497	4
ENSG00000163288_GABRB1	0.42126542403806855	3
ENSG00000169019_COMMD8	0.5198440420991447	5
ENSG00000145246_ATP10D	0.8117159197774653	10
ENSG00000145244_CORIN	0.06137673998037618	17
ENSG00000170448_NFXL1	0.1438135328125083	14
ENSG00000163293_NIPAL1	0.8716954742387106	3
ENSG00000198515_CNGA1	0.47669987541001924	12
ENSG00000074966_TXK	0.14558875299043816	11
ENSG00000135605_TEC	0.4607486607652437	7
ENSG00000109171_SLAIN2	0.7228191651550496	7
ENSG00000145248_SLC10A4	0.7979981234846721	4
ENSG00000182223_ZAR1	0.222318818379321	8
ENSG00000075539_FRYL	0.3206392036396678	19
ENSG00000109180_OCIAD1	0.3300465937466297	6
ENSG00000145247_OCIAD2	0.7640119878586521	6
ENSG00000109182_CWH43	0.0528522272297125	9
ENSG00000109184_DCUN1D4	0.13193834056899678	7
ENSG00000188993_LRRC66	0.634877941626953	12
ENSG00000163069_SGCB	0.09239986606759876	5
ENSG00000163071_SPATA18	0.31500699799912313	10
ENSG00000109189_USP46	0.2872924608476891	3
ENSG00000184178_SCFD2	0.07493874823491975	12
ENSG00000145216_FIP1L1	0.6895259098089326	1
ENSG00000282278_AC058822.1	0.9867647868414429	2
ENSG00000072201_LNX1	0.36148343420732965	8
ENSG00000109220_CHIC2	0.025811798451139234	1
ENSG00000180613_GSX2	0.05543595787442335	1
ENSG00000134853_PDGFRA	0.3938558970126963	1
ENSG00000157404_KIT	0.29845810574305887	3
ENSG00000128052_KDR	0.03256483774327468	5
ENSG00000128039_SRD5A3	0.4731107238466026	4
ENSG00000134851_TMEM165	0.6387132720143816	2
ENSG00000134852_CLOCK	0.7565459330188321	3
ENSG00000163440_PDCL2	0.8021861925898194	5
ENSG00000109255_NMU	0.9189278467543163	2
ENSG00000090989_EXOC1	0.8265125400264253	10
ENSG00000174799_CEP135	0.7960778166999926	18
ENSG00000109265_KIAA1211	0.9110785086182825	8
ENSG00000157426_AASDH	0.4775651259932755	13
ENSG00000128059_PPAT	0.3639000675788926	2
ENSG00000128050_PAICS	0.7787057095016283	7
ENSG00000174780_SRP72	0.9530133465473376	8
ENSG00000196503_ARL9	0.9609005989909165	5
ENSG00000249693_THEGL	0.11327893109317533	7
ENSG00000171476_HOPX	0.9017473610655411	6
ENSG00000128040_SPINK2	0.7359103043769263	6
ENSG00000084093_REST	0.04584934646242178	5
ENSG00000084092_NOA1	0.5262421559441304	7
ENSG00000047315_POLR2B	0.4220170101210614	8
ENSG00000163453_IGFBP7	0.4449722350524462	6
ENSG00000150471_ADGRL3	0.47383096209744424	9
ENSG00000205678_TECRL	0.6489374747974918	16
ENSG00000145242_EPHA5	0.12707506015001313	12
ENSG00000145241_CENPC	0.807420854157177	6
ENSG00000035720_STAP1	0.1336243282804288	7
ENSG00000033178_UBA6	0.8567109461824334	10
ENSG00000109163_GNRHR	0.5762144232901477	4
ENSG00000153802_TMPRSS11D	0.04861101944067325	8
ENSG00000187054_TMPRSS11A	0.16432112408388155	15
ENSG00000198092_TMPRSS11F	0.9169980201595265	10
ENSG00000185873_TMPRSS11B	0.13082002947948546	9
ENSG00000083896_YTHDC1	0.12657785178743397	3
ENSG00000087128_TMPRSS11E	0.819439423081962	9
ENSG00000197888_UGT2B17	0.16980208873227154	6
ENSG00000196620_UGT2B15	0.009531540451835685	17
ENSG00000109181_UGT2B10	0.6519323657867189	14
ENSG00000135220_UGT2A3	0.3378139835618863	14
ENSG00000171234_UGT2B7	0.7081717620326712	12
ENSG00000213759_UGT2B11	0.28885739752948825	8
ENSG00000135226_UGT2B28	0.14078285483001984	13
ENSG00000156096_UGT2B4	0.07000855972372744	13
ENSG00000173610_UGT2A1	0.7778190935377631	20
ENSG00000271271_UGT2A2	0.5793183450369045	14
ENSG00000173597_SULT1B1	0.6751480095410981	5
ENSG00000109193_SULT1E1	0.7191036291962601	2
ENSG00000126545_CSN1S1	0.549115258072979	14
ENSG00000135222_CSN2	0.5045821149088944	2
ENSG00000126549_STATH	0.45430037641371146	2
ENSG00000205649_HTN3	0.6688960931548169	4
ENSG00000126550_HTN1	0.6516881696263905	7
ENSG00000187533_PRR27	0.6956449460718132	3
ENSG00000109205_ODAM	0.9483616038279117	8
ENSG00000181617_FDCSP	0.6590483198377773	2
ENSG00000145309_CABS1	0.49795659414715876	1
ENSG00000109208_SMR3A	0.8828249797225098	3
ENSG00000171199_OPRPN	0.8037780873146314	4
ENSG00000171195_MUC7	0.637098644369681	4
ENSG00000187689_AMTN	0.06873876328800121	4
ENSG00000178522_AMBN	0.29199429766092666	7
ENSG00000132464_ENAM	0.48716460165344544	7
ENSG00000132467_UTP3	0.07565376148202718	1
ENSG00000018189_RUFY3	0.019791120385602046	17
ENSG00000132463_GRSF1	0.7868869717385347	14
ENSG00000173542_MOB1B	0.9316279727332993	3
ENSG00000156136_DCK	0.8993112729381478	6
ENSG00000080493_SLC4A4	0.6428603300204327	6
ENSG00000145321_GC	0.9268487276432561	11
ENSG00000056291_NPFFR2	0.3420022790420414	5
ENSG00000156140_ADAMTS3	0.15583142688712803	7
ENSG00000163626_COX18	0.05977304858905441	5
ENSG00000132466_ANKRD17	0.7601450409703634	4
ENSG00000163631_ALB	0.6144770351638152	9
ENSG00000081051_AFP	0.6655462767512026	13
ENSG00000079557_AFM	0.7592068674532035	15
ENSG00000169435_RASSF6	0.5240647269751367	8
ENSG00000169429_CXCL8	0.13644528274247114	2
ENSG00000124875_CXCL6	0.6311646036214573	7
ENSG00000109272_PF4V1	0.020930311816653724	3
ENSG00000163739_CXCL1	0.0009749741176895421	1
ENSG00000163737_PF4	0.06171919996190456	3
ENSG00000163735_CXCL5	0.13322070153004195	4
ENSG00000163734_CXCL3	0.5045227346488168	1
ENSG00000081041_CXCL2	0.7644739437606554	1
ENSG00000163738_MTHFD2L	0.8796211015528322	10
ENSG00000182585_EPGN	0.7516606833918146	3
ENSG00000124882_EREG	0.9458563962558713	5
ENSG00000109321_AREG	0.1579805031111876	4
ENSG00000174808_BTC	0.18004636048477685	1
ENSG00000163743_RCHY1	0.8418467499293405	5
ENSG00000174796_THAP6	0.08730861790370059	7
ENSG00000174792_ODAPH	0.5918672608855823	7
ENSG00000138769_CDKL2	0.5140845386743637	9
ENSG00000138757_G3BP2	0.6438960056284488	3
ENSG00000138768_USO1	0.7674372816796928	3
ENSG00000156194_PPEF2	0.7932025696704388	21
ENSG00000138744_NAAA	0.9060671828170418	5
ENSG00000198301_SDAD1	0.7591479846511198	14
ENSG00000138755_CXCL9	0.563933220060251	3
ENSG00000156219_ART3	0.2564940463806986	5
ENSG00000169245_CXCL10	0.5267881097841727	1
ENSG00000169248_CXCL11	0.4178118727680351	2
ENSG00000138750_NUP54	0.4707462272486326	2
ENSG00000138760_SCARB2	0.07383900546699784	7
ENSG00000189157_FAM47E	0.7233592975668568	11
ENSG00000272414_FAM47E-STBD1	0.43827541862651	8
ENSG00000118804_STBD1	0.7924846316047056	6
ENSG00000163749_CCDC158	0.09342129306541869	22
ENSG00000138771_SHROOM3	0.021192467222472033	5
ENSG00000186212_SOWAHB	0.8394045127160557	4
ENSG00000138758_SEPT11	0.2642161567403032	7
ENSG00000118816_CCNI	0.25679087743554074	4
ENSG00000138764_CCNG2	0.44598215644574635	4
ENSG00000138767_CNOT6L	0.15975747387318728	1
ENSG00000169288_MRPL1	0.22605158247587476	4
ENSG00000138759_FRAS1	0.38114612923008984	47
ENSG00000138772_ANXA3	0.07485034954895076	11
ENSG00000138756_BMP2K	0.5169379632481479	9
ENSG00000163291_PAQR3	0.48772323666196393	8
ENSG00000156269_NAA11	0.9434608520166953	3
ENSG00000196475_GK2	0.07530759285709254	2
ENSG00000163297_ANTXR2	0.15147293015868313	6
ENSG00000152784_PRDM8	0.029333866298528077	3
ENSG00000138675_FGF5	0.3046026791573989	7
ENSG00000197826_CFAP299	0.5181844338053793	6
ENSG00000152785_BMP3	0.7113839794275463	2
ENSG00000138669_PRKG2	0.3366692948738894	3
ENSG00000138670_RASGEF1B	0.4471390589879658	6
ENSG00000138668_HNRNPD	0.31721397263271167	3
ENSG00000152795_HNRNPDL	0.9610376948261963	3
ENSG00000145293_ENOPH1	0.9822205364031655	4
ENSG00000249242_TMEM150C	0.5354875788630238	2
ENSG00000145284_SCD5	0.9880935131437805	2
ENSG00000138674_SEC31A	0.9346282504013959	13
ENSG00000168152_THAP9	0.8082806718962546	3
ENSG00000189308_LIN54	0.9100502695706196	3
ENSG00000138663_COPS4	0.6015276273741412	3
ENSG00000145287_PLAC8	0.5857790041355351	2
ENSG00000173085_COQ2	0.3244538275726778	8
ENSG00000173083_HPSE	0.14453903159955273	17
ENSG00000163312_HELQ	0.5613687217531027	13
ENSG00000163319_MRPS18C	0.9718031634072822	5
ENSG00000163322_ABRAXAS1	0.07457702452671766	10
ENSG00000138678_GPAT3	0.8037990436226667	11
ENSG00000163623_NKX6-1	0.3845016866882318	3
ENSG00000163624_CDS1	0.6823732215097826	4
ENSG00000163625_WDFY3	0.44710834122255816	6
ENSG00000138639_ARHGAP24	0.3578820816472198	5
ENSG00000109339_MAPK10	0.9864201138336164	11
ENSG00000163629_PTPN13	0.09741033412000333	19
ENSG00000145283_SLC10A6	0.40628039642262403	4
ENSG00000163633_C4orf36	0.48094288000229235	8
ENSG00000285458_AC093827.5	0.4904651096691245	5
ENSG00000172493_AFF1	0.7399837545160006	11
ENSG00000145332_KLHL8	0.7577691229865388	6
ENSG00000170509_HSD17B13	0.5406418660531318	8
ENSG00000198189_HSD17B11	0.9362546829223859	4
ENSG00000170502_NUDT9	0.6999610782363802	7
ENSG00000152583_SPARCL1	0.1798763988859705	8
ENSG00000152591_DSPP	0.1692430649408232	7
ENSG00000152592_DMP1	0.6577353369932855	6
ENSG00000029559_IBSP	0.26013993001881763	10
ENSG00000152595_MEPE	0.6472483331796186	7
ENSG00000118785_SPP1	0.14957392078788967	5
ENSG00000118762_PKD2	0.9069475745968021	4
ENSG00000118777_ABCG2	0.1952449021839554	17
ENSG00000163644_PPM1K	0.5325799796976823	1
ENSG00000138642_HERC6	0.7474448756194353	17
ENSG00000138646_HERC5	0.38846208921480696	11
ENSG00000145337_PYURF	0.25669945350439316	2
ENSG00000255072_PIGY	0.09347778588722877	1
ENSG00000287542_AC098582.1	0.6297575997659828	4
ENSG00000138641_HERC3	0.26604581079898326	6
ENSG00000138640_FAM13A	0.9386192300188547	11
ENSG00000180346_TIGD2	0.7114614666490202	5
ENSG00000185477_GPRIN3	0.7204089262923583	4
ENSG00000145335_SNCA	0.7677290832835328	2
ENSG00000138722_MMRN1	0.6762734338175551	12
ENSG00000184305_CCSER1	0.1929447959092465	8
ENSG00000152208_GRID2	0.8101441919926474	4
ENSG00000163104_SMARCAD1	0.7060139687186844	3
ENSG00000163106_HPGDS	0.6228615332475375	4
ENSG00000163110_PDLIM5	0.43828240341846936	13
ENSG00000138696_BMPR1B	0.03817289451232697	2
ENSG00000182168_UNC5C	0.573334398977412	6
ENSG00000163114_PDHA2	0.27346494831052737	5
ENSG00000163116_STPG2	0.8615255625363207	10
ENSG00000138698_RAP1GDS1	0.5656763024979612	4
ENSG00000168785_TSPAN5	0.5662930929466551	1
ENSG00000151247_EIF4E	0.4225639141927031	3
ENSG00000164024_METAP1	0.17845676053124881	5
ENSG00000197894_ADH5	0.9812512163454603	13
ENSG00000198099_ADH4	0.910374203370426	2
ENSG00000172955_ADH6	0.1963785620458025	5
ENSG00000187758_ADH1A	0.9374989817895745	6
ENSG00000196616_ADH1B	0.30244863339553996	7
ENSG00000248144_ADH1C	0.6223760495699459	4
ENSG00000196344_ADH7	0.5760523867744862	8
ENSG00000138813_C4orf17	0.6933998631098681	8
ENSG00000145331_TRMT10A	0.9797251243054489	7
ENSG00000138823_MTTP	0.7003120564686826	13
ENSG00000248713_C4orf54	0.6589469459977485	5
ENSG00000070190_DAPP1	0.6019697795914847	2
ENSG00000164031_DNAJB14	0.060325383735081006	6
ENSG00000164032_H2AFZ	0.3876515282766507	1
ENSG00000145358_DDIT4L	0.8782786294106816	4
ENSG00000164035_EMCN	0.44926043152877293	9
ENSG00000138814_PPP3CA	0.2923758547585533	3
ENSG00000153064_BANK1	0.47310987799580273	16
ENSG00000138821_SLC39A8	0.21047157815729656	3
ENSG00000109320_NFKB1	0.22431763383892034	2
ENSG00000109323_MANBA	0.830941335248977	15
ENSG00000109332_UBE2D3	0.44620137928739345	3
ENSG00000145354_CISD2	0.8373034608305555	1
ENSG00000164037_SLC9B1	0.26752705873244775	15
ENSG00000164038_SLC9B2	0.12098013103263439	8
ENSG00000164039_BDH2	0.2746410281666294	7
ENSG00000138778_CENPE	0.6754980020412501	16
ENSG00000169836_TACR3	0.9012208161087708	5
ENSG00000168772_CXXC4	0.4356114678529166	1
ENSG00000168769_TET2	0.6553143587515549	58
ENSG00000138777_PPA2	0.08501489821497366	8
ENSG00000236699_ARHGEF38	0.8159250304729442	19
ENSG00000138785_INTS12	0.8975139147372092	1
ENSG00000138780_GSTCD	0.6880878636611321	8
ENSG00000168743_NPNT	0.5019986913760006	6
ENSG00000145348_TBCK	0.4451636411904477	14
ENSG00000164022_AIMP1	0.8370896679843389	5
ENSG00000250298_GIMD1	0.695515366532143	5
ENSG00000155011_DKK2	0.8129364157809147	3
ENSG00000138801_PAPSS1	0.518986424508604	9
ENSG00000164023_SGMS2	0.9288997541505637	3
ENSG00000155016_CYP2U1	0.1618311316768304	8
ENSG00000138796_HADH	0.4288553255697162	6
ENSG00000138795_LEF1	0.9267540248451543	4
ENSG00000198856_OSTC	0.4624861436137746	6
ENSG00000164089_ETNPPL	0.6957976953849423	5
ENSG00000188517_COL25A1	0.03812582151934141	13
ENSG00000138802_SEC24B	0.408044224904064	9
ENSG00000005059_MCUB	0.8838929156018951	8
ENSG00000138794_CASP6	0.567468405575078	3
ENSG00000123739_PLA2G12A	0.4308366321016355	8
ENSG00000285330_AC126283.2	0.9417422872382155	10
ENSG00000205403_CFI	0.08002816584655581	7
ENSG00000180245_RRH	0.8752890663810764	8
ENSG00000183423_LRIT3	0.09305001392399337	7
ENSG00000138798_EGF	0.6932767263484477	15
ENSG00000170522_ELOVL6	0.6161772503755151	2
ENSG00000138792_ENPEP	0.9221447448734097	16
ENSG00000164093_PITX2	0.8843653585093392	2
ENSG00000174749_FAM241A	0.6070038303456536	1
ENSG00000138660_AP1AR	0.995338579704733	3
ENSG00000145365_TIFA	0.7053901366286504	1
ENSG00000073331_ALPK1	0.26594255062106686	13
ENSG00000138658_ZGRF1	0.05708743611743383	37
ENSG00000174720_LARP7	0.70788799840732	10
ENSG00000145362_ANK2	0.35196827875358405	21
ENSG00000145349_CAMK2D	0.45247585476698016	5
ENSG00000180801_ARSJ	0.42784310927195723	3
ENSG00000138653_NDST4	0.370044405986762	8
ENSG00000174599_TRAM1L1	0.4366179136827374	1
ENSG00000164100_NDST3	0.010867453044343334	7
ENSG00000164099_PRSS12	0.3410396547144172	22
ENSG00000145388_METTL14	0.07092745013928381	3
ENSG00000150961_SEC24D	0.014221373556351002	21
ENSG00000172403_SYNPO2	0.7087028024006503	12
ENSG00000172399_MYOZ2	0.49290039542461994	6
ENSG00000145390_USP53	0.7138802128234667	11
ENSG00000164096_C4orf3	0.8315790460667509	1
ENSG00000145384_FABP2	0.9784493074244537	2
ENSG00000138735_PDE5A	0.4288972062380779	9
ENSG00000164109_MAD2L1	0.2921885838090549	2
ENSG00000138738_PRDM5	0.5813037027689367	13
ENSG00000173376_NDNF	0.5954533224893076	2
ENSG00000050730_TNIP3	0.4992296936759919	10
ENSG00000186867_QRFPR	0.2221385222987522	11
ENSG00000164111_ANXA5	0.33608235763499894	10
ENSG00000164112_TMEM155	0.9275703779503319	4
ENSG00000123737_EXOSC9	0.8035483280892912	8
ENSG00000138686_BBS7	0.45306186787011626	8
ENSG00000138741_TRPC3	0.7084932625891485	8
ENSG00000138688_KIAA1109	0.07325855789700797	30
ENSG00000164113_ADAD1	0.08511834665721363	4
ENSG00000109471_IL2	0.7858608313528324	1
ENSG00000138684_IL21	0.8442698178147536	1
ENSG00000181004_BBS12	0.6576436655358117	13
ENSG00000138685_FGF2	0.4516121801985623	2
ENSG00000170917_NUDT6	0.05836876602418917	7
ENSG00000145375_SPATA5	0.32830373803838464	18
ENSG00000151458_ANKRD50	0.363896957095433	5
ENSG00000196159_FAT4	0.9757947044213954	8
ENSG00000164066_INTU	0.9052829512981635	10
ENSG00000151475_SLC25A31	0.08522036539462674	10
ENSG00000164070_HSPA4L	0.8259738177580189	7
ENSG00000142731_PLK4	0.6983572182227062	12
ENSG00000164073_MFSD8	0.1452235065015013	15
ENSG00000164074_ABHD18	0.3784746597237961	12
ENSG00000138709_LARP1B	0.7264012669355537	13
ENSG00000164040_PGRMC2	0.926300569087267	4
ENSG00000077684_JADE1	0.5618167668074965	1
ENSG00000151466_SCLT1	0.49279724697151484	12
ENSG00000151470_C4orf33	0.5740982733929093	6
ENSG00000138650_PCDH10	0.8566524783509588	1
ENSG00000254535_PABPC4L	0.045773863423861694	6
ENSG00000189184_PCDH18	0.5586672244554485	7
ENSG00000151012_SLC7A11	0.8563525855538565	6
ENSG00000151014_NOCT	0.9662797062903955	7
ENSG00000109381_ELF2	0.6357605859851769	1
ENSG00000137463_MGARP	0.5812502201723122	9
ENSG00000109390_NDUFC1	0.7037828127322493	5
ENSG00000164134_NAA15	0.2228018299578426	5
ENSG00000172007_RAB33B	0.21904705737815355	1
ENSG00000145391_SETD7	0.35001746071571493	2
ENSG00000085871_MGST2	0.12093117057653546	4
ENSG00000196782_MAML3	0.7893497273811823	7
ENSG00000153130_SCOC	0.9661655482850989	6
ENSG00000153132_CLGN	0.4870105183778878	12
ENSG00000179387_ELMOD2	0.15178741224871573	3
ENSG00000109424_UCP1	0.9780051910638292	10
ENSG00000109436_TBC1D9	0.3085760165481931	4
ENSG00000170153_RNF150	0.3036018500572496	1
ENSG00000109445_ZNF330	0.052791537628229745	4
ENSG00000164136_IL15	0.9813190281894175	3
ENSG00000109452_INPP4B	0.1552219348435221	4
ENSG00000170185_USP38	0.5878020047918908	4
ENSG00000109458_GAB1	0.4599171279264209	2
ENSG00000153147_SMARCA5	0.1647793513579756	3
ENSG00000183090_FREM3	0.19536223449795376	18
ENSG00000197465_GYPE	0.8566563846378221	3
ENSG00000250361_GYPB	0.6170596118439595	6
ENSG00000170180_GYPA	0.576781264992333	7
ENSG00000164161_HHIP	0.7944638620538691	3
ENSG00000164162_ANAPC10	0.4571804098335456	1
ENSG00000164163_ABCE1	0.12954771851423075	6
