gene	linb	nSNP
ENSG00000122642_FKBP9	0.05973021166681569	13
ENSG00000122643_NT5C3A	0.3196055556012092	8
ENSG00000164610_RP9	0.6087772576357979	4
ENSG00000122507_BBS9	0.5555034483853831	20
ENSG00000164619_BMPER	0.2399101706842386	10
ENSG00000187258_NPSR1	0.5194500558225383	17
ENSG00000173852_DPY19L1	0.2884733872762073	6
ENSG00000122557_HERPUD2	0.05706989765407022	2
ENSG00000122545_SEPT7	0.631325448645746	2
ENSG00000122547_EEPD1	0.6667746344091515	4
ENSG00000164542_KIAA0895	0.43979216760295947	9
ENSG00000011426_ANLN	0.06227570342125277	13
ENSG00000136250_AOAH	0.796381089368458	13
ENSG00000155849_ELMO1	0.9313840079100741	4
ENSG00000187037_GPR141	0.5942824833205242	3
ENSG00000086289_EPDR1	0.10059000265037843	10
ENSG00000086288_NME8	0.6184736897626106	13
ENSG00000106483_SFRP4	0.886625678760868	2
ENSG00000010270_STARD3NL	0.6027357979847981	1
ENSG00000078053_AMPH	0.958078599465691	7
ENSG00000006715_VPS41	0.6438876830530031	18
ENSG00000106536_POU6F2	0.7386648877005313	9
ENSG00000241127_YAE1	0.008250507292584919	6
ENSG00000006451_RALA	0.04191726971432275	1
ENSG00000065883_CDK13	0.3695594289733952	4
ENSG00000168303_MPLKIP	0.8813755931505026	4
ENSG00000175600_SUGCT	0.8546780811563114	14
ENSG00000106571_GLI3	0.2765769388780379	3
ENSG00000136197_C7orf25	0.587596391865679	2
ENSG00000106591_MRPL32	0.6372510528165644	6
ENSG00000002746_HECW1	0.24307579182450878	8
ENSG00000164543_STK17A	0.08902376119941469	3
ENSG00000106603_COA1	0.978250856712096	5
ENSG00000106605_BLVRA	0.35749842399472476	3
ENSG00000062582_MRPS24	0.5039725649051261	4
ENSG00000270617_URGCP-MRPS24	0.01559189710559683	3
ENSG00000106608_URGCP	0.36975363555297347	2
ENSG00000078967_UBE2D4	0.28341304045277105	2
ENSG00000136206_SPDYE1	0.4466749474161723	16
ENSG00000136279_DBNL	0.8880900458056116	9
ENSG00000164708_PGAM2	0.15047601783917786	3
ENSG00000122678_POLM	0.8460213399355081	14
ENSG00000106624_AEBP1	0.6602922798525976	15
ENSG00000106628_POLD2	0.26935393105984484	4
ENSG00000106631_MYL7	0.07874682223783491	5
ENSG00000106633_GCK	0.3236135106332001	2
ENSG00000058404_CAMK2B	0.45109256884601456	5
ENSG00000015676_NUDCD3	0.04552046186806624	3
ENSG00000015520_NPC1L1	0.7526568713893009	18
ENSG00000136271_DDX56	0.7952442618158435	10
ENSG00000158604_TMED4	0.2280622310423448	5
ENSG00000105953_OGDH	0.5792251713767633	5
ENSG00000122515_ZMIZ2	0.5843245146064955	4
ENSG00000196262_PPIA	0.49721253680675714	2
ENSG00000146676_PURB	0.6759151963152792	1
ENSG00000136286_MYO1G	0.6830119180867567	9
ENSG00000136280_CCM2	0.33400821372819434	6
ENSG00000136274_NACAD	0.1544156561203217	10
ENSG00000136270_TBRG4	0.2867917084739985	6
ENSG00000122679_RAMP3	0.5917286758453731	2
ENSG00000164742_ADCY1	0.18709529855968943	4
ENSG00000146678_IGFBP1	0.3762673459687529	11
ENSG00000146674_IGFBP3	0.7991648084915206	2
ENSG00000136205_TNS3	0.08452186752037416	7
ENSG00000158683_PKD1L1	0.35228826702550775	34
ENSG00000136273_HUS1	0.783173034565894	6
ENSG00000164744_SUN3	0.12690126652673073	10
ENSG00000164746_C7orf57	0.9187280498177339	7
ENSG00000183696_UPP1	0.08724238541801654	7
ENSG00000179869_ABCA13	0.728488199509178	76
ENSG00000042813_ZPBP	0.8703160490197913	9
ENSG00000164500_SPATA48	0.5854265522443303	6
ENSG00000132436_FIGNL1	0.6798375557606179	6
ENSG00000132437_DDC	0.2930352382235468	4
ENSG00000106070_GRB10	0.7362644096157582	8
ENSG00000106078_COBL	0.6136938344080646	14
ENSG00000221900_POM121L12	0.2639825435912544	3
ENSG00000170419_VSTM2A	0.5057042594272007	3
ENSG00000146648_EGFR	0.4415965041174841	10
ENSG00000132434_LANCL2	0.036271752617987096	4
ENSG00000154978_VOPP1	0.9761477221431623	8
ENSG00000154997_SEPT14	0.24024806717701175	9
ENSG00000249773_AC092647.5	0.6415487357324284	5
ENSG00000178665_ZNF713	0.3453044734974824	4
ENSG00000146729_NIPSNAP2	0.010471526960334598	11
ENSG00000239789_MRPS17	0.9810788120611534	1
ENSG00000146733_PSPH	0.6549858864550219	7
ENSG00000146731_CCT6A	0.5357623603653734	1
ENSG00000129103_SUMF2	0.004461293633555297	11
ENSG00000164776_PHKG1	0.5455756514690382	10
ENSG00000106153_CHCHD2	0.588996914203777	1
ENSG00000185290_NUPR2	0.7051940075400365	3
ENSG00000185177_ZNF479	0.4897623070063627	10
ENSG00000182111_ZNF716	0.7134836371001116	8
ENSG00000214652_ZNF727	0.7477808454245212	8
ENSG00000223614_ZNF735	0.03739007077984047	3
ENSG00000197123_ZNF679	0.7761690164548792	7
ENSG00000234444_ZNF736	0.8214006266194585	5
ENSG00000173041_ZNF680	0.8081748236727718	7
ENSG00000196247_ZNF107	0.5331946457838541	24
ENSG00000197008_ZNF138	0.7294448264983215	10
ENSG00000198039_AC092161.1	0.5346038831231535	10
ENSG00000152926_ZNF117	0.23488108859581835	7
ENSG00000146757_ZNF92	0.7510872544567609	4
ENSG00000196715_VKORC1L1	0.7913911091327899	4
ENSG00000169919_GUSB	0.2318598104266858	9
ENSG00000126522_ASL	0.3497185255048014	11
ENSG00000249319_AC068533.4	0.6224559747577694	7
ENSG00000241258_CRCP	0.8513015443147334	3
ENSG00000169902_TPST1	0.6482773639652724	2
ENSG00000243335_KCTD7	0.8710180560823477	11
ENSG00000284461_AC027644.4	0.16655564688914282	4
ENSG00000154710_RABGEF1	0.23563196823013066	7
ENSG00000106609_TMEM248	0.34211638220125495	1
ENSG00000126524_SBDS	0.4882845066991942	3
ENSG00000198874_TYW1	0.19993962004979315	5
ENSG00000158321_AUTS2	0.9191925745385823	6
ENSG00000185274_GALNT17	0.2806379547941078	2
ENSG00000183166_CALN1	0.5178532256041557	9
ENSG00000277149_TYW1B	0.05263922109282826	12
ENSG00000196313_POM121	0.7121203219653909	5
ENSG00000155428_TRIM74	0.2903261615835119	4
ENSG00000130305_NSUN5	0.779701237557487	18
ENSG00000146755_TRIM50	0.7505117669459181	7
ENSG00000077800_FKBP6	0.03469443493498481	9
ENSG00000188763_FZD9	0.5046665634792964	5
ENSG00000009954_BAZ1B	0.5029135031038612	6
ENSG00000106635_BCL7B	0.07135565336501137	2
ENSG00000106638_TBL2	0.8813150938170429	9
ENSG00000009950_MLXIPL	0.24076069051010363	4
ENSG00000176410_DNAJC30	0.02731176725923201	6
ENSG00000071462_BUD23	0.34985077352975946	9
ENSG00000106089_STX1A	0.1946684493326597	2
ENSG00000106077_ABHD11	0.7815396241877518	8
ENSG00000165215_CLDN3	0.4908882355839732	1
ENSG00000189143_CLDN4	0.8056413059700177	1
ENSG00000165171_METTL27	0.3946497441282001	5
ENSG00000175877_TMEM270	0.43661787604905866	9
ENSG00000049540_ELN	0.4978374897677811	12
ENSG00000106683_LIMK1	0.4495430489628214	6
ENSG00000106682_EIF4H	0.4250652208415634	2
ENSG00000086730_LAT2	0.773820361768448	10
ENSG00000049541_RFC2	0.13344040602392027	10
ENSG00000106665_CLIP2	0.4039082614539734	5
ENSG00000006704_GTF2IRD1	0.9347900946162506	3
ENSG00000263001_GTF2I	0.6190965250143219	1
ENSG00000158517_NCF1	0.3742701125258331	5
ENSG00000196275_GTF2IRD2	0.43205637128903507	14
ENSG00000274523_RCC1L	0.00146459748470118	11
ENSG00000174428_GTF2IRD2B	0.32760354976013195	9
ENSG00000178809_TRIM73	0.7759021413899388	10
ENSG00000272391_POM121C	0.2840910531706994	10
ENSG00000170092_SPDYE5	0.8153970291767836	14
ENSG00000127946_HIP1	0.7620468868872557	7
ENSG00000006606_CCL26	0.7658823986597268	3
ENSG00000106178_CCL24	0.8897000763572929	2
ENSG00000005486_RHBDD2	0.8157061055566723	2
ENSG00000127948_POR	0.417604836395719	20
ENSG00000189077_TMEM120A	0.047057725116427696	16
ENSG00000127952_STYXL1	0.05283083028854452	5
ENSG00000146701_MDH2	0.26459171743011967	7
ENSG00000177679_SRRM3	0.06878429370994943	7
ENSG00000106211_HSPB1	0.11391440229386918	4
ENSG00000146700_SSC4D	0.4811133329964672	7
ENSG00000188372_ZP3	0.11658727058264828	8
ENSG00000091073_DTX2	0.34078989948850946	6
ENSG00000243566_UPK3B	0.4387475340004574	7
ENSG00000146707_POMZP3	0.7102088023547599	5
ENSG00000135205_CCDC146	0.6657869548316451	21
ENSG00000127951_FGL2	0.7400477167133439	1
ENSG00000186088_GSAP	0.2562451363853041	14
ENSG00000127947_PTPN12	0.0701180498729791	6
ENSG00000187257_RSBN1L	0.5793750917182598	6
ENSG00000135211_TMEM60	0.9801431778322549	1
ENSG00000006576_PHTF2	0.5277786923323782	7
ENSG00000187391_MAGI2	0.17580748969494986	7
ENSG00000135218_CD36	0.00012330511017855095	31
ENSG00000214415_GNAT3	0.05451356407984198	7
ENSG00000075223_SEMA3C	0.6731819415761502	10
ENSG00000019991_HGF	0.4399092942591929	7
ENSG00000153956_CACNA2D1	0.5627721105718664	7
ENSG00000186472_PCLO	0.08695434333742613	12
ENSG00000170381_SEMA3E	0.6889041393120271	6
ENSG00000075213_SEMA3A	0.9702709799634947	4
ENSG00000153993_SEMA3D	0.37509545908999553	14
ENSG00000198822_GRM3	0.1947585866041276	7
ENSG00000164659_KIAA1324L	0.06386954392192512	8
ENSG00000135164_DMTF1	0.05372513295045811	3
ENSG00000135185_TMEM243	0.027805347983180462	7
ENSG00000005469_CROT	0.954577647330694	18
ENSG00000005471_ABCB4	0.6759924654496626	12
ENSG00000085563_ABCB1	0.3779916593425001	8
ENSG00000075303_SLC25A40	0.5886936041621029	12
ENSG00000006634_DBF4	0.9138660202449479	3
ENSG00000008277_ADAM22	0.31198896208707594	16
ENSG00000075142_SRI	0.9240051983912774	14
ENSG00000127954_STEAP4	0.13683874757709624	11
ENSG00000182348_ZNF804B	0.6308122929113398	9
ENSG00000164645_TEX47	0.856914602165825	3
ENSG00000164647_STEAP1	0.3622391823697493	7
ENSG00000157214_STEAP2	0.41633339364096955	7
ENSG00000105792_CFAP69	0.4078171580426526	10
ENSG00000105793_GTPBP10	0.3298198653584483	10
ENSG00000157224_CLDN12	0.7212942576591379	1
ENSG00000058091_CDK14	0.31055376097960274	7
ENSG00000127989_MTERF1	0.6367626848529133	8
ENSG00000127914_AKAP9	0.4493810272168378	39
ENSG00000001630_CYP51A1	0.471118307998342	9
ENSG00000285772_AC000120.2	0.8670102244349751	3
ENSG00000285953_AC000120.3	0.8382374754827778	4
ENSG00000240720_LRRD1	0.3157067384403637	10
ENSG00000001631_KRIT1	0.7526295976368066	5
ENSG00000001629_ANKIB1	0.1210683488566936	3
ENSG00000157259_GATAD1	0.37079040278018927	3
ENSG00000127980_PEX1	0.049839006621212434	14
ENSG00000127993_RBM48	0.6284370516870164	6
ENSG00000234545_FAM133B	0.14414298601067732	3
ENSG00000105810_CDK6	0.9084002447473116	1
ENSG00000205413_SAMD9	0.3600707097298862	22
ENSG00000177409_SAMD9L	0.6067928001177563	12
ENSG00000188175_HEPACAM2	0.7450995697232056	12
ENSG00000004766_VPS50	0.2326856162782227	8
ENSG00000004948_CALCR	0.8329300791864445	15
ENSG00000127928_GNGT1	0.41033702531565286	2
ENSG00000105825_TFPI2	0.23473625684139976	7
ENSG00000127920_GNG11	2.0	2
ENSG00000105829_BET1	0.5965737080403819	7
ENSG00000164692_COL1A2	0.13428419982444062	4
ENSG00000127995_CASD1	0.6146495397196458	4
ENSG00000127990_SGCE	0.5898139499698782	10
ENSG00000158528_PPP1R9A	0.20849423900356734	7
ENSG00000005421_PON1	0.7457790568516783	11
ENSG00000105852_PON3	0.6255907622873862	7
ENSG00000105854_PON2	0.21436204421498917	6
ENSG00000005981_ASB4	0.15792184353100203	8
ENSG00000004799_PDK4	0.09859334754247262	12
ENSG00000158560_DYNC1I1	0.6027488461413547	4
ENSG00000004864_SLC25A13	0.000596167276396109	18
ENSG00000127922_SEM1	0.17105839368436504	2
ENSG00000006377_DLX6	0.17633510830315957	1
ENSG00000105880_DLX5	0.08045024352946206	1
ENSG00000196636_SDHAF3	0.06174244129801132	7
ENSG00000070669_ASNS	0.6679435668206657	9
ENSG00000135175_OCM2	0.768341028035166	2
ENSG00000164715_LMTK2	0.4210204282361316	7
ENSG00000180535_BHLHA15	0.1627129131866425	1
ENSG00000205356_TECPR1	0.665803533007609	15
ENSG00000164713_BRI3	0.02622824671934232	4
ENSG00000006453_BAIAP2L1	0.14818631440052865	5
ENSG00000166448_TMEM130	0.3832505892621245	4
ENSG00000196367_TRRAP	0.12585419169184953	5
ENSG00000198742_SMURF1	0.7270295187376125	5
ENSG00000185467_KPNA7	0.5618009325547522	15
ENSG00000284292_AC004922.1	0.20942896191910898	9
ENSG00000241685_ARPC1A	0.3280163412953032	2
ENSG00000130429_ARPC1B	0.22746559391798804	10
ENSG00000106244_PDAP1	0.6940442535529117	4
ENSG00000106245_BUD31	0.34591812556927604	1
ENSG00000106246_PTCD1	0.5614409238978288	10
ENSG00000248919_ATP5MF-PTCD1	0.6229533198656412	9
ENSG00000160917_CPSF4	0.9664901058555525	8
ENSG00000241468_ATP5MF	0.9823624735287178	3
ENSG00000198556_ZNF789	0.41440665964923695	8
ENSG00000160908_ZNF394	0.5019130622202226	1
ENSG00000196652_ZKSCAN5	0.4381630483942358	2
ENSG00000221909_FAM200A	0.24746199012978565	8
ENSG00000197343_ZNF655	0.382119902054598	9
ENSG00000272647_AC005020.2	0.3224531992172256	3
ENSG00000244219_TMEM225B	0.04953846204363466	4
ENSG00000197037_ZSCAN25	0.5741194691916347	8
ENSG00000106258_CYP3A5	0.791992397225064	11
ENSG00000160870_CYP3A7	0.31289364057716085	6
ENSG00000282301_CYP3A7-CYP3A51P	0.19618802126560086	8
ENSG00000160868_CYP3A4	0.7204403265795778	10
ENSG00000021461_CYP3A43	0.12754210364513374	8
ENSG00000244623_OR2AE1	0.051669747671174826	2
ENSG00000146833_TRIM4	0.5835755517552088	12
ENSG00000160862_AZGP1	0.21729754293615533	4
ENSG00000106261_ZKSCAN1	0.34350944841363773	4
ENSG00000166529_ZSCAN21	0.5988641406798774	7
ENSG00000166526_ZNF3	0.9020148219413706	8
ENSG00000168090_COPS6	0.6292568054194	1
ENSG00000166508_MCM7	0.8933973923097851	18
ENSG00000221838_AP4M1	0.19248116369850887	15
ENSG00000106290_TAF6	0.32793790719866833	11
ENSG00000166997_CNPY4	0.8472702775452652	9
ENSG00000214309_MBLAC1	0.7147240620911604	3
ENSG00000188186_LAMTOR4	0.7063051373400764	7
ENSG00000146826_MAP11	0.6525871505682709	4
ENSG00000197093_GAL3ST4	0.2383441351922284	10
ENSG00000213420_GPC2	0.6171234382540287	7
ENSG00000066923_STAG3	0.8683669600512327	12
ENSG00000239521_CASTOR3	0.6911290053017617	4
ENSG00000213413_PVRIG	0.48744271906884906	9
ENSG00000214300_SPDYE3	0.7820222341180947	10
ENSG00000121716_PILRB	0.7818980553840448	3
ENSG00000085514_PILRA	0.18860427528631807	9
ENSG00000078487_ZCWPW1	0.14414195222582704	16
ENSG00000146834_MEPCE	0.44055631739596723	2
ENSG00000160813_PPP1R35	0.3734021373557024	4
ENSG00000185955_C7orf61	0.045040557505923506	4
ENSG00000166925_TSC22D4	0.6861397640168847	2
ENSG00000166924_NYAP1	0.2581960524695437	7
ENSG00000106351_AGFG2	0.25505087647142255	4
ENSG00000205307_SAP25	0.46345239400343585	6
ENSG00000077454_LRCH4	0.8522453910871122	8
ENSG00000106336_FBXO24	0.16551387155466468	9
ENSG00000106333_PCOLCE	0.6501937525580116	3
ENSG00000106330_MOSPD3	0.2050605869611385	7
ENSG00000106327_TFR2	0.34289608587001896	16
ENSG00000077080_ACTL6B	0.8800025096354807	5
ENSG00000146830_GIGYF1	0.20444154589207963	6
ENSG00000172336_POP7	0.047220550920419546	1
ENSG00000130427_EPO	0.2793214148569264	3
ENSG00000146839_ZAN	0.12901953489990714	41
ENSG00000196411_EPHB4	0.5988810606036933	3
ENSG00000146828_SLC12A9	0.9395876045723526	15
ENSG00000087077_TRIP6	0.8345786099770371	8
ENSG00000087087_SRRT	0.6919248241133396	8
ENSG00000176125_UFSP1	0.61843276616402	3
ENSG00000087085_ACHE	0.5815473244820366	2
ENSG00000169894_MUC3A	0.5094245428856309	11
ENSG00000205277_MUC12	0.28250228291610036	69
ENSG00000169876_MUC17	0.3655982415718042	30
ENSG00000169871_TRIM56	0.6967550847961737	6
ENSG00000106366_SERPINE1	0.5313504101441641	2
ENSG00000106367_AP1S1	0.7821600923432872	3
ENSG00000167011_NAT16	0.15429066484472953	3
ENSG00000106384_MOGAT3	0.6331568691491685	7
ENSG00000106397_PLOD3	0.3932925672533788	14
ENSG00000106400_ZNHIT1	0.014073833740831376	6
ENSG00000106404_CLDN15	0.6482471258216003	2
ENSG00000214253_FIS1	0.6535939746857792	3
ENSG00000160963_COL26A1	0.7457320180430127	11
ENSG00000106436_MYL10	0.4313628998261828	1
ENSG00000257923_CUX1	0.5885846930239086	6
ENSG00000160999_SH2B2	0.5336791848163909	10
ENSG00000260097_SPDYE6	0.011711762673753734	6
ENSG00000128563_PRKRIP1	0.3725369344698827	5
ENSG00000160991_ORAI2	0.6880630490139171	2
ENSG00000160993_ALKBH4	0.87658429613729	4
ENSG00000161036_LRWD1	0.9819357955462232	15
ENSG00000005075_POLR2J	0.6071796144142791	5
ENSG00000170667_RASA4B	0.4970477446839269	9
ENSG00000168255_POLR2J3	0.9632060319454353	10
ENSG00000284981_AC093668.2	0.5503789452236969	2
ENSG00000270249_AC093668.1	0.9829525018272132	6
ENSG00000205238_SPDYE2	0.3104697222474537	7
ENSG00000285437_POLR2J3	0.8902599891300101	5
ENSG00000105808_RASA4	0.4107535215088707	9
ENSG00000205236_AC105052.1	0.1913202276893874	6
ENSG00000267368_UPK3BL1	0.48946572997416093	4
ENSG00000267645_AC105052.3	0.6787191795211719	7
ENSG00000173678_SPDYE2B	0.5323928070736774	4
ENSG00000228049_POLR2J2	0.9502112134245504	3
ENSG00000222011_FAM185A	0.9174450362499333	4
ENSG00000161040_FBXL13	0.1703578870753506	16
ENSG00000128606_LRRC17	0.3092495900451899	6
ENSG00000170632_ARMC10	0.2294126658828881	10
ENSG00000161048_NAPEPLD	0.7898170121360444	5
ENSG00000105819_PMPCB	0.5278793670000035	10
ENSG00000105821_DNAJC2	0.20361589461120744	4
ENSG00000161057_PSMC2	0.7037734499122456	3
ENSG00000170615_SLC26A5	0.5074723949268103	6
