gene	linb	nSNP
ENSG00000058600_POLR3E	0.6778229586873599	7
ENSG00000140743_AC092338.1	0.4430928992148436	4
ENSG00000243716_NPIPB5	0.5983807534666079	18
ENSG00000122254_HS3ST2	0.5901127797710686	1
ENSG00000103404_USP31	0.2587166460484618	1
ENSG00000166828_SCNN1G	0.8807584466418216	3
ENSG00000168447_SCNN1B	0.7885820797863905	5
ENSG00000168434_COG7	0.5515948666944007	11
ENSG00000103365_GGA2	0.7525613237168414	9
ENSG00000103356_EARS2	0.6816011010192211	11
ENSG00000103353_UBFD1	0.6522536486390523	7
ENSG00000083093_PALB2	0.3629898480198912	14
ENSG00000166847_DCTN5	0.268730875458314	5
ENSG00000166851_PLK1	0.17255181997362645	2
ENSG00000134398_ERN2	0.09847250318569944	25
ENSG00000166869_CHP2	0.5576762916525673	5
ENSG00000166501_PRKCB	0.5413470687481385	2
ENSG00000122257_RBBP6	0.051231897660633186	2
ENSG00000090905_TNRC6A	0.1264697517433978	3
ENSG00000158865_SLC5A11	0.862598254081029	9
ENSG00000140750_ARHGAP17	0.05571734293912012	9
ENSG00000205629_LCMT1	0.7852684834945189	4
ENSG00000103375_AQP8	0.5781473292734662	6
ENSG00000155592_ZKSCAN2	0.11866142370106814	6
ENSG00000182601_HS3ST4	0.9396698423188287	2
ENSG00000155666_KDM8	0.6299653409389451	6
ENSG00000169189_NSMCE1	0.9143242228995356	5
ENSG00000077238_IL4R	0.8810760197928866	5
ENSG00000103522_IL21R	0.004664176149908217	3
ENSG00000077235_GTF3C1	0.029697354135689413	2
ENSG00000047578_KIAA0556	0.29924510630908785	20
ENSG00000169181_GSG1L	0.40868880980865907	3
ENSG00000169180_XPO6	0.2018415118209771	2
ENSG00000188322_SBK1	0.7205896525465272	1
ENSG00000198156_NPIPB6	0.7983288243097484	6
ENSG00000205609_EIF3CL	0.6475889441716864	3
ENSG00000261832_AC138894.1	0.7621658071583357	3
ENSG00000188603_CLN3	0.8521588166319197	8
ENSG00000184730_APOBR	0.9852465624426922	8
ENSG00000197272_IL27	0.7995585107957918	2
ENSG00000176046_NUPR1	0.49131499106054655	2
ENSG00000176476_SGF29	0.213187882866412	1
ENSG00000197165_SULT1A2	0.13104313993943206	12
ENSG00000196502_SULT1A1	0.5738643313302391	13
ENSG00000255524_NPIPB8	0.8856900497077007	2
ENSG00000184110_EIF3C	0.6630080608627857	3
ENSG00000196993_NPIPB9	0.19406789754074472	5
ENSG00000168488_ATXN2L	0.158153072056206	7
ENSG00000178952_TUFM	0.3593719996595972	6
ENSG00000178188_SH2B1	0.44557027318543496	9
ENSG00000196296_ATP2A1	0.2337889150477248	17
ENSG00000177548_RABEP2	0.2193077364413174	6
ENSG00000177455_CD19	0.899290587078818	5
ENSG00000176953_NFATC2IP	0.8715583661494443	9
ENSG00000169682_SPNS1	0.8900840691514704	5
ENSG00000213658_LAT	0.05746577770057604	2
ENSG00000254206_NPIPB11	0.09077713608009286	9
ENSG00000181625_SLX1B	0.5406428292889722	2
ENSG00000213648_SULT1A4	0.7910301019777416	2
ENSG00000103485_QPRT	0.5640199071404619	3
ENSG00000185905_C16orf54	0.2033676255400393	2
ENSG00000174992_ZG16	0.44391638134751155	3
ENSG00000079616_KIF22	0.26981010877588174	7
ENSG00000103495_MAZ	0.8791988165526421	11
ENSG00000167371_PRRT2	0.2878753705547066	3
ENSG00000280893_AC009133.6	0.2878753705547066	3
ENSG00000280789_PAGR1	0.7606973748292036	1
ENSG00000013364_MVP	0.5821186165518734	11
ENSG00000103502_CDIPT	0.8224370188474908	4
ENSG00000174938_SEZ6L2	0.06544960592430638	4
ENSG00000174939_ASPHD1	0.8582838468691713	3
ENSG00000174943_KCTD13	0.6908842264913178	5
ENSG00000149932_TMEM219	0.4813203340710033	3
ENSG00000149930_TAOK2	0.8166014138276831	7
ENSG00000149929_HIRIP3	0.029445214614180926	4
ENSG00000169592_INO80E	0.3149361717851491	5
ENSG00000149927_DOC2A	0.6119982891339103	8
ENSG00000167194_C16orf92	0.09389831358499834	2
ENSG00000149926_FAM57B	0.5363926194340976	4
ENSG00000285043_AC093512.2	0.30854541924822987	3
ENSG00000149925_ALDOA	0.9367624200736189	4
ENSG00000149923_PPP4C	0.6938756542972003	1
ENSG00000149922_TBX6	0.5022510220631893	6
ENSG00000102886_GDPD3	0.4245324295487426	8
ENSG00000102882_MAPK3	0.7836452066280271	5
ENSG00000102879_CORO1A	0.14693999041538186	1
ENSG00000132207_SLX1A	0.07750056857782706	2
ENSG00000261052_SULT1A3	0.7142202574880238	4
ENSG00000169217_CD2BP2	0.10601289199311248	3
ENSG00000169221_TBC1D10B	0.1065204175429817	4
ENSG00000180209_MYLPF	2.0	3
ENSG00000180035_ZNF48	0.35053864162023796	3
ENSG00000180096_SEPT1	0.04752938927686301	5
ENSG00000179958_DCTPP1	0.15015851783719292	3
ENSG00000179918_SEPHS2	0.6343054195105615	3
ENSG00000005844_ITGAL	0.5821578854708924	12
ENSG00000169957_ZNF768	0.11228095283566364	3
ENSG00000261459_AC002310.4	0.8588871033438925	8
ENSG00000169955_ZNF747	0.23133305084185163	12
ENSG00000169951_ZNF764	0.8700087261708302	3
ENSG00000229809_ZNF688	0.032273565835081564	5
ENSG00000197162_ZNF785	0.8902515453331783	5
ENSG00000156853_ZNF689	0.133428435634109	3
ENSG00000156858_PRR14	0.4822465066532522	9
ENSG00000080603_SRCAP	0.919507040662509	5
ENSG00000282034_AC106886.5	0.919507040662509	5
ENSG00000281991_TMEM265	0.5406711973511242	2
ENSG00000156873_PHKG2	0.8952492351712038	5
ENSG00000196118_CCDC189	0.606937852685472	10
ENSG00000103549_RNF40	0.4462701050286092	6
ENSG00000099385_BCL7C	0.4598703983688849	2
ENSG00000150281_CTF1	0.38179197225960804	6
ENSG00000099364_FBXL19	0.24950045080497563	4
ENSG00000175938_ORAI3	0.40930045975415197	2
ENSG00000099381_SETD1A	0.2496038534536824	6
ENSG00000099377_HSD3B7	0.20622892242151325	8
ENSG00000099365_STX1B	0.2274365422901381	1
ENSG00000103496_STX4	0.9213246725316498	4
ENSG00000167394_ZNF668	0.015260985029016183	5
ENSG00000167395_ZNF646	0.2467389126709283	5
ENSG00000151006_PRSS53	0.2217753371823843	8
ENSG00000255439_AC135050.2	0.8335206990947767	5
ENSG00000167397_VKORC1	0.04514135527709695	8
ENSG00000103507_BCKDK	0.0738744135213123	9
ENSG00000103510_KAT8	0.19637888917285062	3
ENSG00000052344_PRSS8	0.07944504001896613	2
ENSG00000178226_PRSS36	0.42974750429915876	19
ENSG00000089280_FUS	0.3687143097496193	1
ENSG00000103490_PYCARD	0.2594355550847145	9
ENSG00000177238_TRIM72	0.6653360665876968	10
ENSG00000169900_PYDC1	0.32194995818209293	2
ENSG00000169896_ITGAM	0.7355290373143958	13
ENSG00000140678_ITGAX	0.9825342260189249	13
ENSG00000156886_ITGAD	0.28200552030337733	19
ENSG00000156885_COX6A2	0.5786493075767429	1
ENSG00000176723_ZNF843	0.4907661083774063	3
ENSG00000140691_ARMC5	0.7705460995115037	4
ENSG00000140682_TGFB1I1	0.9704444465911655	9
ENSG00000140675_SLC5A2	0.2871318714685901	10
ENSG00000140688_C16orf58	0.8643860378968202	16
ENSG00000169877_AHSP	0.8132901804766486	3
ENSG00000197302_ZNF720	0.6721883787085404	1
ENSG00000185947_ZNF267	0.6833695426420782	11
ENSG00000205456_TP53TG3D	0.19771412665153132	3
ENSG00000171241_SHCBP1	2.0	8
ENSG00000069329_VPS35	0.6479908611522937	2
ENSG00000091651_ORC6	0.7839871378328196	5
ENSG00000140795_MYLK3	0.8251846690103949	6
ENSG00000155330_C16orf87	0.2958938144434077	2
ENSG00000166123_GPT2	0.4613119795534504	3
ENSG00000069345_DNAJA2	0.6996179189908771	5
ENSG00000171208_NETO2	0.5012550959737152	5
ENSG00000129636_ITFG1	0.9266598173789931	4
ENSG00000102893_PHKB	0.9898964933596498	21
ENSG00000140798_ABCC12	0.8608673380987873	29
ENSG00000121270_ABCC11	0.48230688785035003	22
ENSG00000102910_LONP2	0.6686900856710123	13
ENSG00000196470_SIAH1	0.6203003044820037	3
ENSG00000102921_AC026470.1	0.23826950316593498	3
ENSG00000102924_CBLN1	0.9343631912825803	3
ENSG00000166152_C16orf78	0.29400285531253467	3
ENSG00000102935_ZNF423	0.04970263992568902	2
ENSG00000205423_CNEP1R1	0.5662819483569285	1
ENSG00000155393_HEATR3	0.6411041019306002	9
ENSG00000121274_TENT4B	0.48777670286371066	1
ENSG00000121281_ADCY7	0.9502707718423142	12
ENSG00000140807_NKD1	0.8872186106204396	1
ENSG00000167208_SNX20	0.4084200555366875	5
ENSG00000167207_NOD2	0.9373078271158275	14
ENSG00000083799_CYLD	0.21173030918859248	1
ENSG00000103449_SALL1	0.42501919555933776	4
ENSG00000103460_TOX3	0.7793154572421426	4
ENSG00000177200_CHD9	0.3490147516570592	4
ENSG00000103479_RBL2	0.7416661423668258	7
ENSG00000166971_AKTIP	0.9302490018383719	2
ENSG00000103494_RPGRIP1L	0.7694551597065621	23
ENSG00000140718_FTO	0.7875976998480898	8
ENSG00000177508_IRX3	0.40614202163147994	1
ENSG00000176842_IRX5	0.8197986265080064	1
ENSG00000159387_IRX6	0.9751778072770605	7
ENSG00000087245_MMP2	0.13112420479392584	8
ENSG00000087253_LPCAT2	0.0153228717150512	11
ENSG00000256812_CAPNS2	0.07675998932707073	2
ENSG00000103546_SLC6A2	0.701516297715613	7
ENSG00000198848_CES1	0.6675107939084082	14
ENSG00000159398_CES5A	0.8303674448349616	23
ENSG00000087258_GNAO1	0.6674471404833549	4
ENSG00000159461_AMFR	0.15260362889581502	10
ENSG00000087263_OGFOD1	0.11347575897302287	10
ENSG00000125124_BBS2	0.0562943111672628	21
ENSG00000102891_MT4	0.15093502759565358	4
ENSG00000087250_MT3	0.14428340408599327	1
ENSG00000125148_MT2A	0.7601491295942834	1
ENSG00000169715_MT1E	0.7218072235406452	4
ENSG00000205364_MT1M	0.6231081026856438	1
ENSG00000169688_MT1B	0.09793532183451181	2
ENSG00000198417_MT1F	0.2346783394321551	4
ENSG00000125144_MT1G	0.35319218203783376	2
ENSG00000205358_MT1H	0.2689704098264283	4
ENSG00000187193_MT1X	0.022125649936524883	2
ENSG00000102900_NUP93	0.5043100214369973	9
ENSG00000070915_SLC12A3	0.09612513565457426	26
ENSG00000051108_HERPUD1	0.8428150994286885	6
ENSG00000087237_CETP	2.6393482362996323e-06	10
ENSG00000140853_NLRC5	0.028557231094062052	18
ENSG00000140848_CPNE2	0.95375371086177	5
ENSG00000172775_FAM192A	0.7470066769879575	7
ENSG00000159579_RSPRY1	0.8172650392204535	2
ENSG00000102931_ARL2BP	0.21940375804982637	3
ENSG00000102934_PLLP	0.511848037446607	2
ENSG00000102962_CCL22	0.036053425668155725	2
ENSG00000006210_CX3CL1	0.8607655609890144	3
ENSG00000102970_CCL17	0.4781572214467438	3
ENSG00000005194_CIAPIN1	0.7331962500664506	7
ENSG00000088682_COQ9	0.6479479808534471	6
ENSG00000102978_POLR2C	0.9714506459227858	6
ENSG00000125170_DOK4	0.8951722917938598	2
ENSG00000135736_CCDC102A	0.2499399104715755	7
ENSG00000159618_ADGRG5	0.673977528807141	4
ENSG00000205336_ADGRG1	0.8781351495700985	11
ENSG00000182885_ADGRG3	0.2277957499063782	4
ENSG00000159625_DRC7	0.0907616624368136	20
ENSG00000140854_KATNB1	0.8291388485672688	5
ENSG00000140859_KIFC3	0.980534342246856	17
ENSG00000070729_CNGB1	0.05863730066846129	24
ENSG00000159648_TEPP	0.16896124522017608	1
ENSG00000166188_ZNF319	0.571868872953853	1
ENSG00000103005_USB1	0.04992022933250184	11
ENSG00000102996_MMP15	0.7293748583433727	5
ENSG00000070761_CFAP20	0.7841478797319195	4
ENSG00000070770_CSNK2A2	0.5649059502011546	1
ENSG00000103021_CCDC113	0.41203961186631755	13
ENSG00000103023_PRSS54	0.3013121727303304	4
ENSG00000181938_GINS3	0.41662199640087216	2
ENSG00000103034_NDRG4	0.8310467710101082	13
ENSG00000103037_SETD6	0.22113781297578772	13
ENSG00000125107_CNOT1	0.49079538452964055	4
ENSG00000103042_SLC38A7	0.33522344294618556	11
ENSG00000125166_GOT2	0.041781928367320864	1
ENSG00000150394_CDH8	0.8975836186577986	6
ENSG00000140937_CDH11	0.9637619503420278	2
ENSG00000179776_CDH5	0.865211061055603	4
ENSG00000166546_BEAN1	0.3330558098069909	4
ENSG00000166548_TK2	0.44695381344394947	11
ENSG00000217555_CKLF	0.14176873994975903	1
ENSG00000254788_CKLF-CMTM1	0.6572430665170126	3
ENSG00000089505_CMTM1	0.4187474786282639	7
ENSG00000140932_CMTM2	0.1080401602395078	2
ENSG00000140931_CMTM3	0.1294183579617343	2
ENSG00000183723_CMTM4	0.2320779628433145	4
ENSG00000135720_DYNC1LI2	0.9673506498241657	7
ENSG00000249961_TERB1	0.11178567641088089	11
ENSG00000159593_NAE1	0.9087647122282099	8
ENSG00000168748_CA7	0.5686916341116007	2
ENSG00000172840_PDP2	0.7430834701517219	2
ENSG00000166589_CDH16	0.8643936327689095	16
